image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_000067.jpg,"['chair', 'person']",0.0005152055528014898,0.0004284679307602346,0.0008780733332969247,0.0013099948409944773,0.04208972677588463,0.00019061805505771193,0.0004979624063707888,0.007010274566709995,0.4959447681903839,0.00027442222926765686,0.02691635675728321,0.002813621424138546,0.0003448250936344266,0.003241649828851223,0.5221321582794191,0.10878323018550873,0.00011587701737880708,0.5062666535377502,0.00039626721991226077,0.17544503509998322
../data/VOCdevkit/VOC2012\JPEGImages\2008_000073.jpg,['cow'],6.97083814884536e-05,0.001702469540759921,0.005991489160805941,0.0004437149327713996,0.02300717681646347,0.0004654856456909329,0.004417623393237591,0.20863987505435946,0.033296264708042145,0.20372024178504944,0.002708806889131665,0.2847087383270264,0.005969559773802757,0.001001277705654502,0.01754515990614891,0.0060856128111481675,0.032564062625169754,0.0258282907307148,0.00259766192175448,0.0007279466954059899
../data/VOCdevkit/VOC2012\JPEGImages\2008_000075.jpg,['bus'],0.0006393108633346857,0.0015592217678204179,0.001861437689512968,0.0037204958498477936,0.0011712901759892702,0.99834942817688,0.022227676585316655,0.0008517830865457653,0.00016694334044586867,0.00025689619360491633,0.0004128730506636202,0.00568239251151681,0.0005839794175699352,0.0005154605023562908,0.3068353235721588,0.000803050643298775,0.001478087971918285,0.0003793619689531624,0.0007366541540250182,0.0002627679205033928
../data/VOCdevkit/VOC2012\JPEGImages\2008_000076.jpg,['horse'],0.0005932977073825897,0.0004334006807766855,0.001141817425377667,0.00017606408800929785,0.008499027229845524,0.0004555097257252783,0.002703211735934019,0.027376627549529083,0.006920849438756704,0.002743698889389634,0.0017823498928919435,0.14539557695388794,0.8793423175811768,0.0005113256629556417,0.019754257053136826,0.0024142805486917496,0.00022610923042520878,0.0035023866221308713,0.0004570047894958407,0.003109840676188469
../data/VOCdevkit/VOC2012\JPEGImages\2008_000078.jpg,['dog'],3.319108145660721e-05,0.000461436080513522,2.9222002922324464e-05,0.0002408754080533981,0.04623142257332802,5.6777982536004856e-05,0.0017830117139965296,0.0015082202153280375,0.008908264338970184,0.000677386240568012,0.0011702902847900989,0.999382257461548,3.053002365049906e-05,0.0009830461349338293,0.019313482567667958,0.0025830285158008337,9.948306978913024e-05,0.012669727206230164,5.415244595496915e-05,0.0006800200790166856
../data/VOCdevkit/VOC2012\JPEGImages\2008_000080.jpg,['dog'],0.0013630182947963474,0.0021879039704799648,0.0006048154318705201,0.00016901981143746522,0.01470707543194294,0.0015411297790706158,0.006731206085532904,0.0034016133286058907,0.006524260621517897,0.018465165048837662,0.0017072382615879178,0.9921246170997621,0.0020624746102839713,0.0018933175597339866,0.008511746302247047,0.00883004441857338,0.0003576466115191579,0.019370477646589283,0.00045900387340225285,0.003012294648215175
../data/VOCdevkit/VOC2012\JPEGImages\2008_000082.jpg,"['boat', 'motorbike', 'person']",0.05379794538021088,0.011980894021689892,0.00018868246115744117,0.02390057593584061,0.006342331413179636,0.0016112569719552994,0.007419957313686609,0.0003110120305791497,0.002751997439190745,0.0003269222506787628,0.0010873895371332765,0.0006649233400821687,0.01188573148101568,0.8443653583526611,0.9740576744079591,0.0010575891938060524,0.000296265963697806,0.000929884088691324,0.0013832056429237127,0.000352869275957346
../data/VOCdevkit/VOC2012\JPEGImages\2008_000084.jpg,['sheep'],0.001409686985425651,7.938345515867695e-05,0.05226288735866546,0.0006821501301601528,0.0018966809147968886,0.0001992154138861224,0.0022013173438608646,0.02966337278485298,0.00029594017541967327,0.07652252912521362,6.344312714645639e-05,0.0012834961526095867,0.0005238516023382545,0.00019306565809529275,0.0008738259202800691,0.001155212870799005,0.4611232280731201,0.0029796569142490625,0.0006141174235381186,0.00013729061174672097
../data/VOCdevkit/VOC2012\JPEGImages\2008_000090.jpg,"['bicycle', 'person']",2.2483500288217332e-05,0.04113410785794258,0.00040980961057357485,0.010967235080897808,0.9477128982543944,0.0014187644701451065,0.053911380469799035,0.0010080809006467464,0.2495756149291992,0.0013492228463292124,0.03490334004163742,0.001803164719603956,0.004378354176878929,0.07269641011953354,0.9999986886978148,0.022957425564527508,0.020607786253094677,0.005567707121372223,0.0017833852907642722,0.009679281152784823
../data/VOCdevkit/VOC2012\JPEGImages\2008_000107.jpg,['chair'],0.0009944267803803086,0.0006688756984658539,0.001183754880912602,0.0020202999003231525,0.08688536286354065,0.0006756232469342648,0.0016318634152412415,0.008039467968046665,0.6574494242668152,0.0003286005521658808,0.11284681409597395,0.00881268735975027,5.731539931730367e-05,0.000733793422114104,0.009978882037103176,0.06437898427248001,8.916684600990266e-05,0.6550455689430237,9.496604616288096e-05,0.9473414421081544
../data/VOCdevkit/VOC2012\JPEGImages\2008_000115.jpg,"['cat', 'chair']",4.1226041503250606e-05,0.00029129703762009734,0.0010814911220222714,0.0003439168503973633,0.012759385630488396,4.499947317526676e-05,0.0005981503054499626,0.9991759657859802,0.0762702003121376,7.169449236243962e-05,0.0009132857667282225,0.02283226139843464,3.726431168615818e-05,0.00019283275469206276,0.06206798180937768,0.0038394441362470393,0.0003339874383527785,0.06094369292259216,4.55568588222377e-05,0.0029652398079633713
../data/VOCdevkit/VOC2012\JPEGImages\2008_000116.jpg,['cat'],4.847430318477564e-05,0.0002857769432011992,0.0214766226708889,0.000206193290068768,0.016795622184872627,3.4768047044053674e-05,0.00045547087211161846,0.9957203269004822,0.0055544115602970115,9.24239429878071e-05,0.00033485941821709275,0.0005959291011095048,1.82277690328192e-05,0.0006501240422949195,0.00671578012406826,0.004092351067811251,0.00010187939915340394,0.2362273782491684,0.00018855818780139086,0.00216379389166832
../data/VOCdevkit/VOC2012\JPEGImages\2008_000119.jpg,['horse'],0.0006072981050238012,0.005680929869413376,0.0037061367183923717,0.0005628547514788806,0.010871252045035362,0.0006314666825346649,0.01289961952716112,0.0007466285023838283,0.004439938347786665,0.006230376660823822,0.0007927600527182221,0.07469896972179413,0.9269803762435912,0.0018551375251263378,0.18057182431221008,0.002827115124091506,0.00023170543136075142,0.001435743412002921,0.0004009758122265339,0.00042293017031624913
../data/VOCdevkit/VOC2012\JPEGImages\2008_000120.jpg,['boat'],0.03189688175916672,0.007432075683027506,0.003462121821939945,0.4582728743553162,0.001421391498297453,0.08979231864213942,0.1417408287525177,0.0004931635921820998,0.008270682767033577,0.0004981098463758826,0.0012100753374397757,0.00037178854108788073,0.0014094507787376642,0.0006718672811985017,0.062386911362409585,0.01775939017534256,0.0006274735787883401,0.0005324766971170902,0.1966474950313568,0.002187985926866532
../data/VOCdevkit/VOC2012\JPEGImages\2008_000123.jpg,['bird'],0.016469387337565422,0.003608362283557653,0.9983776807785034,9.193189180223271e-05,0.0013476971071213484,3.535581345204264e-05,0.0001718536514090374,3.7610254366882145e-05,0.00011374767200322822,8.337247709278017e-05,5.067853271611966e-05,3.1764451705385e-05,0.00026721364702098066,0.00010214700887445359,0.00034397764829918737,0.0002838132786564529,4.0376478864345706e-05,0.00011601565347518772,3.452882083365694e-05,0.00016041850904002786
../data/VOCdevkit/VOC2012\JPEGImages\2008_000133.jpg,"['bicycle', 'car']",0.0003220798098482192,0.9994558691978456,0.00033489003544673324,0.0001571373431943357,0.016736941412091255,0.004137244075536728,0.29067569971084595,0.0034107426181435585,0.0011975562665611506,0.00020213716197758916,5.8908812206937e-05,0.0010769228683784604,9.440768917556852e-05,0.01603557914495468,0.01293104700744152,0.007980815134942532,0.0005029626772738993,0.00010450351692270489,0.0008762037032283843,0.00018428819021210074
../data/VOCdevkit/VOC2012\JPEGImages\2008_000134.jpg,['bird'],0.9930657148361206,0.00010856150765903294,0.4331028163433075,9.022712038131432e-05,0.0005323518416844308,4.8342553782276816e-05,0.0001526730920886621,0.00020358298206701875,3.0388386221602556e-05,0.0003946215147152543,3.3609194360906265e-05,0.00045132264494895935,8.879282540874556e-05,3.9098762499634176e-05,0.0002163611934520304,0.00017148224287666383,0.00033210584660992026,0.00021682234364561737,3.4918148230644874e-06,0.00022022890334483241
../data/VOCdevkit/VOC2012\JPEGImages\2008_000138.jpg,"['dog', 'person']",0.003023155964910984,0.0194498673081398,0.005365990567952394,0.007568439934402705,0.01692657358944416,0.014754023402929306,0.057016264647245414,0.003150506177917123,0.11321115493774415,0.039614778012037284,0.013541738502681257,0.0067910091020166865,0.014274001121520996,0.0036624956410378218,0.4735136032104492,0.2346697449684143,0.005055288318544625,0.01139938086271286,0.02781554311513901,0.012664126232266426
../data/VOCdevkit/VOC2012\JPEGImages\2008_000140.jpg,['boat'],0.015131467953324318,0.0020869800355285406,0.009689579717814922,0.99674391746521,0.0008706672233529389,0.04160985723137856,0.09354029595851898,0.0009809578768908978,0.0015829908661544325,0.00014876214845571667,0.0015229427954182027,0.0005109526682645082,0.00033479047124274075,0.0009928912622854114,0.033717386424541466,0.004001570399850607,0.0005431534955278039,0.0005374705069698393,0.00409888569265604,0.0018181672785431149
../data/VOCdevkit/VOC2012\JPEGImages\2008_000145.jpg,"['bottle', 'tvmonitor']",0.0014816694892942903,0.004324883222579956,0.0004854400467593223,0.00013723602751269937,0.4607364237308502,0.0015212405705824494,0.0020424353424459696,0.001381142996251583,0.006322906352579594,7.370772073045373e-05,0.0017699373420327902,0.00034383029560558503,0.00012372045603115112,0.003836133517324925,0.05213363468647003,0.007316392380744219,0.0001336938148597255,0.0012516570277512074,0.004526766017079353,0.9978669285774232
../data/VOCdevkit/VOC2012\JPEGImages\2008_000149.jpg,"['chair', 'sofa']",0.00048014114145189524,0.0026245557237416506,0.0010543634416535497,0.0010991545859724283,0.015355980023741722,0.0008889539749361575,0.00230564852245152,0.004231571219861507,0.7889318466186523,0.000743907003197819,0.00907012354582548,0.00859341211616993,0.00011056161747546868,0.0006606281385757028,0.008430303074419498,0.17198480665683746,0.00027073200908489525,0.9257521629333496,0.0001490549329901114,0.2666192650794983
../data/VOCdevkit/VOC2012\JPEGImages\2008_000163.jpg,['car'],0.0008472435874864459,0.00913181807845831,0.0006179549382068218,0.0045305085368454465,0.002764407312497497,0.013588156551122664,0.9849055409431458,0.009891202673316002,0.0007476890459656714,0.0008613434038124979,0.0010251161875203252,0.009028092026710509,0.00020770536502823234,0.0009838443947955966,0.20050573348999026,0.004928860813379289,0.0017432457534596324,0.0014916429063305259,0.0004000948974862695,0.0007943443488329649
../data/VOCdevkit/VOC2012\JPEGImages\2008_000174.jpg,['car'],0.7104196548461914,0.0009765895083546636,0.00029125230503268534,0.007604148704558611,0.004876204300671816,0.005815069656819104,0.9685248732566832,0.0012185320956632495,0.00020710598619189116,0.00029535754583776,0.0005019985837861897,0.0005258566816337408,0.0004818423767574132,0.023764967918396,0.10720056295394896,0.0012350489851087332,0.000299927283776924,0.0010041805217042565,0.0024768265429884195,0.004193967208266258
../data/VOCdevkit/VOC2012\JPEGImages\2008_000177.jpg,['horse'],0.0022002649493515487,0.0008392095915041863,0.0012405590387061238,0.0003025502373930067,0.0003911827516276389,0.0003170943527948112,0.001862279255874455,0.003038807073608041,0.00015811943740118295,0.14639875292778015,3.2481002563145005e-05,0.01799160055816174,0.8961653113365173,0.0002760034112725407,0.007277042139321566,0.0004260189889464528,0.0006466576596722008,0.00029936165083199734,0.0007606365252286196,0.0002955682866740972
../data/VOCdevkit/VOC2012\JPEGImages\2008_000182.jpg,['cat'],0.0002722311764955521,0.0012239908101037145,0.009163416922092438,0.0008447864092886447,0.05660032480955124,0.00043949653627350926,0.003231602720916271,0.8494483232498169,0.015328801237046719,0.0010518097551539538,0.004448441322892904,0.1344340592622757,0.0015099741285666823,0.0005534642841666937,0.009100173600018023,0.013329443521797657,0.005138219334185123,0.04259515181183815,0.00013929734996054322,0.008415126241743566
../data/VOCdevkit/VOC2012\JPEGImages\2008_000183.jpg,['dog'],9.282361861551179e-05,0.00036015393561683595,0.0008247551159001888,4.6200337237678475e-05,0.014851273968815804,5.982719449093565e-05,0.0011634079273790119,0.021624982357025143,0.001814863760955632,0.0006069060182198883,0.0005630417144857348,0.9559640288352966,0.0012679343344643712,0.0003981669433414936,0.012981764040887356,0.0004873936995863914,9.809463517740367e-05,0.0011951312189921735,4.123889812035486e-05,0.0006887793424539268
../data/VOCdevkit/VOC2012\JPEGImages\2008_000190.jpg,['train'],0.007138708606362344,0.011123722419142723,0.00927315093576908,0.07464782148599625,0.0038968357257544994,0.07935439795255661,0.18903058767318728,0.005794200114905834,0.005420358385890722,0.012292255647480488,0.0011303857900202274,0.0033199749886989594,0.004366903565824032,0.0051474724896252155,0.06803938746452333,0.014887106604874134,0.004294589627534151,0.003511301474645734,0.21637699007987976,0.000898118072655052
../data/VOCdevkit/VOC2012\JPEGImages\2008_000194.jpg,"['bicycle', 'person']",0.0040576220490038395,0.9985049962997437,0.00024005849263630805,0.000248285272391513,0.05687286704778671,0.07647758722305298,0.3003045618534088,0.00012841825082432481,0.04946615919470787,0.0002877168590202928,0.0017117734532803295,0.004161963704973459,0.0006604792433790863,0.006223246920853853,0.9187057018280028,0.00953078269958496,0.0012281306553632019,0.0007456376915797591,0.004824206233024597,0.0008818880305625498
../data/VOCdevkit/VOC2012\JPEGImages\2008_000195.jpg,"['boat', 'person']",0.00011830629227915779,0.0060884514823555955,0.00223391386680305,0.5368694067001343,0.024891076609492302,0.0008039545500651003,0.005441209767013788,0.00015420581621583548,0.0037736704107373953,0.0016239732503890991,0.0011980857234448195,0.006148661021143198,0.01156648714095354,0.00900965090841055,0.9999953508377076,0.0016101711662486196,0.00639766501262784,0.002601436572149396,0.00024421443231403833,0.0007576317875646055
../data/VOCdevkit/VOC2012\JPEGImages\2008_000203.jpg,"['car', 'motorbike', 'person']",0.00030844038701616233,0.009820285253226757,0.0009573089773766695,0.005261680576950312,0.002694827737286687,0.0007384665077552199,0.06564871221780777,0.0002469774917699397,0.008280020207166672,0.01119871623814106,0.0003995972801931202,0.007121375296264888,0.003978525288403034,0.4146755933761597,0.8321701288223267,0.0001799977762857452,0.0032994258217513557,0.0006979170138947666,0.011307019740343094,0.00040991080459207296
../data/VOCdevkit/VOC2012\JPEGImages\2008_000204.jpg,['person'],0.00019747608166653666,0.04494116827845573,0.013399308547377586,0.01209984440356493,0.08396773040294647,0.009086926467716694,0.025905938819050792,0.00480582844465971,0.07391852885484695,0.00166553002782166,0.0017186300829052925,0.04216880351305008,0.0010822847252711654,0.0034789794590324163,0.82403564453125,0.058199159801006324,0.006677028723061085,0.03470959886908531,0.008018936030566692,0.019070589914917942
../data/VOCdevkit/VOC2012\JPEGImages\2008_000213.jpg,['person'],0.00026018146309070295,0.003117724088951945,0.00034517058520577853,0.0002029765018960461,0.058390978723764426,0.0005368274287320672,0.014443581923842432,0.000843526388052851,0.02651974931359291,0.0004180541727691889,0.0010739021236076949,0.0029806739185005426,0.0011943108402192593,0.006489099469035864,0.9941285848617554,0.0006967092049308121,0.0002584456524346024,0.0023548770695924763,0.0009733174229040742,0.003773608012124896
../data/VOCdevkit/VOC2012\JPEGImages\2008_000215.jpg,['person'],0.0006122402846813202,0.0004936056793667376,0.0007819680031388997,0.0005887274746783077,0.12700286507606506,0.0008670481620356442,0.0029529004823416467,0.0008241588948294519,0.01936494186520576,0.00041780737228691583,0.014724967069923878,0.0016962278168648481,0.00024241951177828014,0.0017864386318251488,0.9994999170303344,0.007018235977739096,0.0005096068489365281,0.011680176481604576,0.0008403302635997534,0.028081139549613
../data/VOCdevkit/VOC2012\JPEGImages\2008_000219.jpg,['horse'],0.00015539834566880018,0.0007765708141960204,0.0012236549519002438,0.00033811479806900024,0.003406421048566699,0.0007193657220341264,0.012167539447546005,0.0012558891903609035,0.003717162180691958,0.3142291307449341,0.0007229985785670577,0.011661069467663763,0.9756479263305664,0.00017313110583927482,0.01922440342605114,0.0017257797298952935,0.035127688199281686,0.00038463019882328814,0.0005524689331650733,9.290659363614395e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000222.jpg,"['cat', 'person']",0.000668646942358464,0.00020635910914279518,0.0020098858512938023,0.0003476444398984313,0.02656565047800541,9.283902181778104e-05,0.0002124916936736554,0.8158475160598755,0.004838946275413036,0.00028658509836532176,0.001152742886915803,0.0025619659572839733,4.052077929372899e-05,0.00011798961349995808,0.4872260987758637,0.0010372708784416318,0.0007059990311972798,0.0171565730124712,4.3378277041483664e-05,0.0012249063001945615
../data/VOCdevkit/VOC2012\JPEGImages\2008_000223.jpg,['person'],0.01912868767976761,0.021426446735858917,0.0005905418656766415,0.06195087358355522,0.03575512394309044,0.005509616341441871,0.005284062586724758,0.001006774604320526,0.005642957519739865,0.00022432330297306183,0.002458624541759491,0.0011594898533076048,0.0006400485290214419,0.0020044394768774514,0.938881516456604,0.009476981125772,0.00020224337640684098,0.001701272907666862,0.014618953689932825,0.004776246845722199
../data/VOCdevkit/VOC2012\JPEGImages\2008_000233.jpg,['person'],0.002888367976993323,0.02088952623307705,0.004947551526129246,0.014027975499629973,0.024799097329378128,0.002802231116220355,0.030772749334573742,0.0011980159906670453,0.0021952823735773568,0.001968754455447197,0.0014735773438587785,0.002302352339029312,0.006218106485903263,0.0010942675871774554,0.994597554206848,0.02369188703596592,0.002568514319136739,0.0012940999586135151,0.003910161089152098,0.0018044060561805966
../data/VOCdevkit/VOC2012\JPEGImages\2008_000234.jpg,['person'],4.782800897373818e-05,0.0007805526256561278,0.0022122515365481377,0.0008891776669770478,0.4246920347213745,0.00025003511109389365,0.000717294926289469,0.0023962201084941626,0.05521949380636215,0.0002544138696976006,0.06766445934772491,0.001212133327499032,0.00015897890261840075,0.0008461374673061072,0.999091863632202,0.0187733992934227,0.00024090643273666498,0.007556397467851639,0.00032824141089804465,0.011790375225245951
../data/VOCdevkit/VOC2012\JPEGImages\2008_000239.jpg,['dog'],0.0005329169216565788,0.002334248507395387,0.003712183795869351,0.0009734463528729976,0.005227683577686547,0.0006081549800001085,0.004994198214262724,0.0015778186498209836,0.0018158797174692156,0.017068414017558098,0.0006518792943097651,0.9058282375335692,0.00033220372279174626,0.001240973244421184,0.005490050185471772,0.0013047750107944012,0.0038738208822906017,0.004991660360246897,0.0004120214434806258,0.0007239893893711269
