image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_006841.jpg,0.000344,0.0053549999999999995,0.002357,0.0011619999999999998,0.055595000000000006,0.001232,0.003699,0.005416,0.9916809999999999,0.000566,0.720444,0.005185,0.0017809999999999998,0.0009570000000000001,0.096318,0.34624499999999997,0.000121,0.121136,0.00042199999999999996,0.08369299999999999
../data/VOCdevkit/VOC2012\JPEGImages\2010_002728.jpg,0.002545,0.00236,0.004693,0.0026969999999999997,0.027419,0.000731,0.004759,0.011822,0.990476,0.000291,0.679136,0.004854,0.0027559999999999998,0.000446,0.027655000000000002,0.262681,4.9e-05,0.01685,0.000493,0.102177
../data/VOCdevkit/VOC2012\JPEGImages\2009_005080.jpg,0.000675,0.004268,0.004509,0.0009599999999999999,0.036185,0.001389,0.006587999999999999,0.006681,0.990252,0.000525,0.6019260000000001,0.005559000000000001,0.001333,0.0006900000000000001,0.028832999999999998,0.206673,0.000103,0.051174000000000004,0.0004,0.09743099999999999
../data/VOCdevkit/VOC2012\JPEGImages\2010_002337.jpg,0.032977,0.0051140000000000005,0.004672,0.000459,0.019325,0.000129,0.002439,0.020392,0.9896739999999999,0.000725,0.15608699999999998,0.0064459999999999995,0.000279,0.001114,0.010015999999999999,0.154263,8.4e-05,0.332387,0.000192,0.134872
../data/VOCdevkit/VOC2012\JPEGImages\2008_002508.jpg,0.000522,0.002386,0.002408,0.000792,0.039927,0.000205,0.0017510000000000002,0.006125,0.989395,0.00043,0.75559,0.0021030000000000003,0.000657,0.00046100000000000004,0.031007,0.385815,9.499999999999999e-05,0.19618,0.000648,0.183289
../data/VOCdevkit/VOC2012\JPEGImages\2011_001812.jpg,0.001552,0.001768,0.004649,0.000218,0.07955599999999999,4.6e-05,0.000306,0.071272,0.9891530000000001,0.00084,0.353027,0.005372,0.001391,0.000327,0.041187,0.162822,0.000194,0.022854,2.6000000000000002e-05,0.062482
../data/VOCdevkit/VOC2012\JPEGImages\2010_004278.jpg,0.009068000000000001,0.004222999999999999,0.006508,0.003512,0.019059,0.001808,0.005733,0.013994999999999999,0.986828,0.0008849999999999999,0.634562,0.010197,0.0033880000000000004,0.0005200000000000001,0.021938,0.151137,0.00014,0.060396000000000005,0.00045,0.033549
../data/VOCdevkit/VOC2012\JPEGImages\2009_003884.jpg,0.029175,0.00313,0.004266,0.0005690000000000001,0.011859999999999999,9.300000000000001e-05,0.0019690000000000003,0.002356,0.986792,6.7e-05,0.449455,0.002414,0.000567,0.002535,0.004622,0.113968,3.1e-05,0.039777999999999994,0.000301,0.013332
../data/VOCdevkit/VOC2012\JPEGImages\2009_000811.jpg,0.010381,0.010409999999999999,0.002112,0.000551,0.03055,0.001535,0.020911000000000003,0.001877,0.986657,0.000379,0.730867,0.001625,0.0007830000000000001,0.005614,0.011382999999999999,0.201031,7.2e-05,0.022518,0.000633,0.045356
../data/VOCdevkit/VOC2012\JPEGImages\2011_002391.jpg,6.4e-05,0.003387,0.00042199999999999996,0.000181,0.049951999999999996,0.001064,0.005084,0.002194,0.985534,0.000138,0.648254,0.001318,0.000213,0.000373,0.014118,0.735957,1.4999999999999999e-05,0.026137999999999998,0.0008150000000000001,0.041995
../data/VOCdevkit/VOC2012\JPEGImages\2010_004992.jpg,0.005285,0.002404,0.0034189999999999997,0.012191,0.024087,0.00555,0.010716,0.005441,0.984991,0.00023199999999999997,0.552162,0.003118,0.010159999999999999,0.00042300000000000004,0.050525,0.15877,0.00016299999999999998,0.030643,0.016447999999999997,0.050532
../data/VOCdevkit/VOC2012\JPEGImages\2011_001531.jpg,0.001283,0.000798,0.001472,0.000608,0.008134,8.1e-05,0.001027,0.001113,0.9843139999999999,7.900000000000001e-05,0.226965,0.001193,0.00016,6.1e-05,0.006804000000000001,0.272683,2.1e-05,0.7989539999999999,0.000463,0.356275
../data/VOCdevkit/VOC2012\JPEGImages\2008_000418.jpg,3.8e-05,0.002118,0.0018579999999999998,6.1e-05,0.070562,1.7e-05,0.000252,0.001534,0.9842559999999999,4.5e-05,0.507155,0.001551,0.000105,7.900000000000001e-05,0.41924300000000003,0.303644,2.1e-05,0.068598,4.8e-05,0.10323
../data/VOCdevkit/VOC2012\JPEGImages\2011_001366.jpg,0.007661,0.0019210000000000002,0.0029,0.002065,0.042874,0.00045,0.003331,0.007633,0.9839620000000001,0.00025499999999999996,0.695912,0.0017760000000000002,0.0008640000000000001,0.000401,0.023184,0.147699,6.4e-05,0.041072000000000004,0.000176,0.180533
../data/VOCdevkit/VOC2012\JPEGImages\2009_003759.jpg,7.7e-05,0.000603,0.0036270000000000004,6.6e-05,0.034354,1.4999999999999999e-05,7.8e-05,0.014180000000000002,0.983935,2.1e-05,0.5148119999999999,0.000674,0.000508,0.000138,0.042266000000000005,0.08991299999999999,1.6e-05,0.061958000000000006,0.000893,0.061354
../data/VOCdevkit/VOC2012\JPEGImages\2009_004499.jpg,0.001641,0.00796,0.0015,0.0015,0.037882,0.014756,0.015696,0.000837,0.983816,0.0011220000000000002,0.765336,0.0010550000000000002,0.053821,0.000734,0.059753999999999995,0.05744199999999999,0.000478,0.0008820000000000001,0.026929,0.000889
../data/VOCdevkit/VOC2012\JPEGImages\2011_000082.jpg,0.000349,0.001343,0.002999,0.00011399999999999999,0.008551000000000001,5.4000000000000005e-05,0.00061,0.0055509999999999995,0.9835290000000001,0.000129,0.164693,0.004147,0.000181,0.00011899999999999999,0.016855000000000002,0.117708,1.6e-05,0.284459,2.9999999999999997e-05,0.05994
../data/VOCdevkit/VOC2012\JPEGImages\2009_004687.jpg,0.00011899999999999999,0.006818,0.003399,0.00025699999999999996,0.042901999999999996,0.00044,0.003001,0.003003,0.982773,0.000305,0.5512199999999999,0.0075120000000000004,0.000381,0.000132,0.024416,0.899756,2.8999999999999997e-05,0.125521,0.000267,0.252653
../data/VOCdevkit/VOC2012\JPEGImages\2008_006948.jpg,0.00033999999999999997,0.000637,0.003094,0.000762,0.015763,8e-05,0.00059,0.013131,0.982258,0.000262,0.480408,0.009758,0.0006349999999999999,5e-05,0.010842000000000001,0.383446,7e-05,0.13344,5.1e-05,0.710068
../data/VOCdevkit/VOC2012\JPEGImages\2008_001439.jpg,0.000251,0.006809,0.004796,0.00037400000000000004,0.016413999999999998,0.00034700000000000003,0.0049299999999999995,0.006338,0.9796520000000001,0.000726,0.118249,0.006516,0.001588,0.00032599999999999996,0.018914,0.162212,9.7e-05,0.027192,0.00011,0.052073
../data/VOCdevkit/VOC2012\JPEGImages\2009_002078.jpg,0.0046,0.002332,0.001375,0.0018149999999999998,0.027772,0.0019039999999999999,0.010261,0.013687999999999999,0.9794,0.001261,0.577454,0.004777,0.0050609999999999995,0.0005639999999999999,0.047862,0.100594,0.000252,0.05177999999999999,0.002732,0.296792
../data/VOCdevkit/VOC2012\JPEGImages\2010_001051.jpg,0.039682,0.0037600000000000003,0.0035810000000000004,0.001127,0.006737999999999999,0.001047,0.012133,0.0031190000000000002,0.979116,0.00015,0.115695,0.0017350000000000002,0.00187,0.00028199999999999997,0.01068,0.07571900000000001,0.00020899999999999998,0.400246,0.0008939999999999999,0.012613
../data/VOCdevkit/VOC2012\JPEGImages\2009_002055.jpg,0.001291,0.003804,0.001588,0.0013449999999999998,0.052190999999999994,0.000648,0.004731,0.004117,0.978601,0.00028399999999999996,0.525055,0.0025,0.000705,0.000265,0.051870000000000006,0.392918,4.5e-05,0.038301,0.000588,0.065482
../data/VOCdevkit/VOC2012\JPEGImages\2008_005323.jpg,1.1e-05,0.006959,0.000541,2.1e-05,0.018003,0.00011,0.003317,0.001408,0.97709,0.00018999999999999998,0.048895,0.004903,0.0016899999999999999,0.000381,0.888574,0.367029,6.3e-05,0.047143,0.004876,0.023024
../data/VOCdevkit/VOC2012\JPEGImages\2011_000037.jpg,5.9e-05,0.001117,0.000455,2.5e-05,0.021196,2e-05,0.000342,0.006027,0.976678,4.9e-05,0.064888,0.000575,8e-05,4.9e-05,0.021758,0.1851,8e-06,0.224325,0.00011200000000000001,0.9780989999999999
../data/VOCdevkit/VOC2012\JPEGImages\2008_002071.jpg,0.002245,0.012414,0.005006,0.009743,0.023084999999999998,0.008614,0.019133,0.003007,0.975981,0.0011769999999999999,0.672902,0.013413,0.004666,0.00108,0.027745,0.7187279999999999,0.000226,0.007891,0.000604,0.0047
../data/VOCdevkit/VOC2012\JPEGImages\2008_005257.jpg,0.001472,0.0027129999999999997,0.002292,0.000715,0.023043,0.004242,0.00692,0.010221,0.975253,0.00038500000000000003,0.574574,0.006135,0.000452,0.000674,0.026064999999999998,0.192577,9.8e-05,0.066351,0.000322,0.27657800000000005
../data/VOCdevkit/VOC2012\JPEGImages\2009_002743.jpg,0.00010700000000000001,0.000811,0.0017170000000000002,0.0009390000000000001,0.19075799999999998,3.7e-05,0.00044800000000000005,0.006376,0.974666,0.000175,0.8535799999999999,0.003908,0.001092,0.000131,0.9529479999999999,0.226248,0.000136,0.058023000000000005,0.000121,0.06482
