image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2010_005899.jpg,0.0,0.0,4.9e-05,0.0,0.002726,0.0,1.6e-05,0.9999959999999999,0.037791000000000005,0.00047000000000000004,0.000139,0.000299,0.0,0.0,0.002189,0.000356,0.0024530000000000003,5e-06,0.0,1.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_007404.jpg,0.0,0.0,3.3e-05,0.0,0.021028,0.0,1e-06,0.9999959999999999,0.013144999999999999,1.2e-05,3.4e-05,0.010039,0.0,0.0,0.000621,0.000266,3e-06,0.0,0.0,5e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_003704.jpg,0.0,0.0,0.120859,0.0,0.000105,0.0,0.0,0.9999959999999999,8.4e-05,0.0,0.0,0.00112,0.0,0.0,0.000962,0.0,0.0,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2010_005082.jpg,0.0,0.0,0.0006230000000000001,0.0,7.6e-05,0.0,0.0,0.9999959999999999,0.000466,0.0,0.0,0.021002,0.0,0.0,0.000484,2e-06,1e-06,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2010_000506.jpg,0.0,0.0,1.4000000000000001e-05,0.0,5.7999999999999994e-05,0.0,0.0,0.9999959999999999,0.0018620000000000002,0.0,0.0,0.008703,0.0,0.0,0.005615,1.1e-05,0.0,0.0,0.0,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_001008.jpg,0.0,0.0,8.4e-05,0.0,0.004983,0.0,0.0,0.9999959999999999,0.12742699999999998,0.0,0.00024900000000000004,0.00624,1e-06,0.0,0.004605,0.002712,1e-06,3.3e-05,0.0,0.00037400000000000004
../data/VOCdevkit/VOC2012\JPEGImages\2008_006793.jpg,0.0,0.0,0.038223,0.0,4.2e-05,0.0,0.0,0.9999959999999999,5.3e-05,0.0,0.0,0.000268,0.0,0.0,0.0014199999999999998,3e-06,0.0,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2010_002307.jpg,0.0,0.0,0.0010019999999999999,0.0,2.5e-05,0.0,0.0,0.9999959999999999,0.001101,0.0,0.0,0.021892,0.0,0.0,0.000321,1e-06,0.0,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2009_002837.jpg,0.0,0.0,8.8e-05,0.0,5.7999999999999994e-05,0.0,0.0,0.9999950000000001,0.000603,0.0,0.0,0.259211,0.0,0.0,0.0007440000000000001,1e-06,1e-06,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2008_000536.jpg,0.0,0.0,0.000242,0.0,0.000296,0.0,0.0,0.999994,0.002097,1e-06,0.0,0.005981,0.0,0.0,0.00024900000000000004,3.3e-05,4e-06,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2010_002025.jpg,0.0,0.0,0.00024900000000000004,0.0,0.00066,0.0,0.0,0.999994,0.051995000000000006,1.1e-05,1e-05,0.031032,0.0,0.0,0.0010609999999999999,2.6000000000000002e-05,0.000188,1e-06,0.0,2e-06
../data/VOCdevkit/VOC2012\JPEGImages\2011_002699.jpg,0.0,0.0,0.00035,0.0,6.6e-05,0.0,2e-06,0.999994,0.00043099999999999996,0.0,0.0,0.005769,0.0,0.0,0.00011,1.8e-05,1.4999999999999999e-05,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2009_005158.jpg,0.0,0.0,1.4000000000000001e-05,0.0,0.073297,0.0,0.0,0.999993,0.00044800000000000005,0.0,0.0,5.9e-05,0.0,0.0,6.8e-05,0.000118,7.000000000000001e-06,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2010_002965.jpg,0.0,0.0,6.9e-05,0.0,0.000932,0.0,0.0,0.999993,0.0075060000000000005,0.0,1e-05,0.002372,0.0,0.0,0.0025800000000000003,0.000106,7.000000000000001e-06,0.0,0.0,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_002645.jpg,0.0,0.0,0.000309,0.0,0.00028900000000000003,0.0,1e-06,0.999993,0.001253,0.0,1e-06,0.000475,0.0,0.0,0.006986,9e-06,0.0,0.0,0.0,7.000000000000001e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_001292.jpg,0.0,0.0,3.1e-05,0.0,4e-06,0.0,0.0,0.999993,0.00021099999999999998,0.0,0.0,0.005587,0.0,0.0,0.000167,1.1e-05,0.0,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2009_001562.jpg,0.0,0.0,7.5e-05,0.0,0.000352,0.0,0.0,0.999992,0.015883,3e-06,1e-06,0.020946,0.0,0.0,0.001837,1.2e-05,5.2000000000000004e-05,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2010_001291.jpg,0.0,0.0,7.000000000000001e-06,0.0,0.09925199999999999,0.0,0.0,0.999991,0.006271,1.7e-05,1.4999999999999999e-05,0.000554,0.0,0.0,9.300000000000001e-05,0.000897,4e-06,0.0,0.0,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_000056.jpg,0.0,1e-06,0.000557,0.0,0.006292,0.0,1.8e-05,0.999991,0.016451,9e-06,2.1e-05,0.000668,0.0,0.0,0.0010279999999999998,0.001149,8.499999999999999e-05,1e-06,0.0,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_000342.jpg,1e-06,1e-06,2.3e-05,0.0,0.00418,0.0,5e-06,0.9999879999999999,0.34013499999999997,6e-06,0.000362,0.000407,4e-06,0.0,0.030160000000000003,0.002493,3.9e-05,4e-05,0.0,0.00011499999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2010_005712.jpg,0.0,0.0,0.00010400000000000001,0.0,0.0006219999999999999,0.0,3.3e-05,0.9999870000000001,0.012112000000000001,2e-06,2.8999999999999997e-05,2.7000000000000002e-05,1e-06,0.0,0.001816,0.003614,4e-06,1e-06,0.0,1.7e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006999.jpg,0.0,0.0,4e-05,0.0,8.1e-05,0.0,4e-06,0.9999870000000001,0.0025440000000000003,0.0,0.0,0.0007639999999999999,0.0,0.0,0.0008,4e-06,2.6000000000000002e-05,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2008_007736.jpg,0.0,1e-06,8.6e-05,0.0,0.009968000000000001,0.0,1.1e-05,0.999986,0.14229,4.6e-05,0.0009109999999999999,0.001907,0.0,0.0,0.001558,0.016043,6.500000000000001e-05,5e-06,0.0,4.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_000683.jpg,1e-06,1e-06,8.1e-05,0.0,0.019552,0.0,6e-06,0.999986,0.064345,6.3e-05,0.0011380000000000001,0.001489,2e-06,2e-06,0.011966,0.002804,0.000363,5.1e-05,0.0,0.000117
../data/VOCdevkit/VOC2012\JPEGImages\2010_002422.jpg,0.0,0.0,0.009923000000000001,0.0,0.001353,0.0,1e-06,0.999984,0.004236,0.0,3e-06,0.001371,0.0,0.0,0.0024219999999999997,2.1e-05,1.2e-05,0.0,0.0,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2010_005592.jpg,0.0,0.0,1.8e-05,0.0,0.0011279999999999999,0.0,0.0,0.9999819999999999,0.015938,0.000102,1.8e-05,0.010787999999999999,0.0,0.0,0.001493,0.000767,0.000133,0.0,0.0,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_005973.jpg,0.0,0.0,0.026882999999999997,0.0,0.0010429999999999999,0.0,0.0,0.999978,0.00021899999999999998,0.0,0.0,0.000234,0.0,0.0,0.000161,4e-06,1e-06,0.0,0.0,0.0
