image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2011_001283.jpg,6.7e-05,0.002607,0.0009710000000000001,0.000392,0.053935000000000004,2.6000000000000002e-05,0.000286,0.0016059999999999998,0.49194099999999996,5.5e-05,0.12746300000000002,0.0035909999999999996,0.00018700000000000002,0.000154,0.999942,0.081456,0.00045700000000000005,0.515602,2.8999999999999997e-05,0.075127
../data/VOCdevkit/VOC2012\JPEGImages\2009_004188.jpg,0.000118,0.003396,0.001232,0.0005,0.116253,7.4e-05,0.001444,0.12082999999999999,0.549848,0.000549,0.034244,0.016429,0.000773,0.000638,0.983944,0.08823099999999999,0.001663,0.514386,0.000198,0.052305
../data/VOCdevkit/VOC2012\JPEGImages\2010_001149.jpg,0.000301,0.001049,0.0015480000000000001,0.000233,0.0052450000000000005,0.00041900000000000005,0.006359,0.0036130000000000003,0.9702200000000001,0.000177,0.100953,0.002384,0.00014099999999999998,5.9999999999999995e-05,0.015769,0.160824,2.3e-05,0.49168,0.00043200000000000004,0.11228099999999999
../data/VOCdevkit/VOC2012\JPEGImages\2011_000304.jpg,8.3e-05,0.000981,0.000306,4.2e-05,0.00863,5.9999999999999995e-05,0.000817,0.002762,0.398744,6.1e-05,0.006532,0.008334999999999999,5e-05,9.499999999999999e-05,0.971244,0.061503999999999996,6.3e-05,0.479479,0.000567,0.085762
../data/VOCdevkit/VOC2012\JPEGImages\2011_001713.jpg,0.00034500000000000004,0.0068319999999999995,0.002588,0.00044100000000000004,0.010715,0.0009880000000000002,0.005696,0.013888,0.600324,0.000346,0.05545,0.012503,0.000124,0.00022799999999999999,0.026396,0.769554,0.00010700000000000001,0.469393,9.7e-05,0.5857640000000001
../data/VOCdevkit/VOC2012\JPEGImages\2009_000732.jpg,0.001507,0.009131,0.005052,0.001925,0.004569,0.001411,0.037443000000000004,0.02899,0.18074,0.000513,0.001333,0.012539,0.000333,0.000509,0.040288,0.082817,0.000775,0.468563,0.000634,0.021213
../data/VOCdevkit/VOC2012\JPEGImages\2008_002869.jpg,0.00011599999999999999,0.0014869999999999998,0.0012519999999999999,0.000173,0.045174,1.8e-05,0.000735,0.07422000000000001,0.772375,6.3e-05,0.058431,0.003626,8.1e-05,0.00011499999999999999,0.780812,0.126564,5.9999999999999995e-05,0.44794799999999996,4.6e-05,0.450797
../data/VOCdevkit/VOC2012\JPEGImages\2011_003039.jpg,0.00373,0.003029,0.0014730000000000001,0.000122,0.003098,0.000281,0.025449,0.001801,0.748853,0.0005,0.013281999999999999,0.001616,0.000123,0.00036,0.014483000000000001,0.069229,4.1e-05,0.440665,0.00035,0.018354
../data/VOCdevkit/VOC2012\JPEGImages\2011_002109.jpg,2e-05,0.001294,0.00105,8.6e-05,0.022202,2e-06,0.000129,0.004266,0.28808,2.5e-05,0.013130000000000001,0.005899000000000001,7.3e-05,4.3e-05,0.9996860000000001,0.019286,0.000177,0.42442799999999997,4e-06,0.01272
../data/VOCdevkit/VOC2012\JPEGImages\2011_003212.jpg,3.9e-05,0.00037999999999999997,0.015309999999999999,2.4e-05,0.019141,2e-06,4.4e-05,0.550171,0.925867,0.0005679999999999999,0.061275,0.008564,9.8e-05,0.000109,0.025512,0.149837,0.000205,0.411071,1.4999999999999999e-05,0.09990700000000001
../data/VOCdevkit/VOC2012\JPEGImages\2011_001845.jpg,9.2e-05,0.005485,0.0006389999999999999,0.00053,0.07562100000000001,4.9e-05,0.002384,0.009907,0.34302699999999997,0.0001,0.037735000000000005,0.006156,0.00035299999999999996,0.000523,0.9988969999999999,0.22603299999999998,0.000298,0.408593,6.3e-05,0.031859
../data/VOCdevkit/VOC2012\JPEGImages\2008_001619.jpg,0.00010800000000000001,0.000541,0.001464,0.00028700000000000004,0.038049,1.3000000000000001e-05,0.00024700000000000004,0.006657,0.351516,0.00032,0.08784199999999999,0.01182,0.000132,6.3e-05,0.999389,0.06205599999999999,0.000935,0.40841900000000003,5.4000000000000005e-05,0.056032000000000005
../data/VOCdevkit/VOC2012\JPEGImages\2011_002045.jpg,0.00011,0.002184,0.000696,0.000392,0.074903,0.00011599999999999999,0.0010279999999999998,0.0010960000000000002,0.47247,0.000396,0.406713,0.008438,0.00045599999999999997,0.00025,0.9997809999999999,0.118099,0.000733,0.407223,0.00042,0.084232
../data/VOCdevkit/VOC2012\JPEGImages\2010_000284.jpg,0.006423000000000001,0.002089,0.008772,0.004187,0.031434,0.000536,0.0038280000000000002,0.07809400000000001,0.8526030000000001,0.0035979999999999996,0.187639,0.011923,0.000828,0.000496,0.033218,0.14791300000000002,0.001019,0.401846,0.0011949999999999999,0.258412
../data/VOCdevkit/VOC2012\JPEGImages\2010_001051.jpg,0.039682,0.0037600000000000003,0.0035810000000000004,0.001127,0.006737999999999999,0.001047,0.012133,0.0031190000000000002,0.979116,0.00015,0.115695,0.0017350000000000002,0.00187,0.00028199999999999997,0.01068,0.07571900000000001,0.00020899999999999998,0.400246,0.0008939999999999999,0.012613
../data/VOCdevkit/VOC2012\JPEGImages\2008_003472.jpg,0.000113,0.0018800000000000002,0.0006889999999999999,0.000256,0.021006,1.8e-05,0.000657,0.0038179999999999998,0.540809,4.9e-05,0.022246000000000002,0.004306,0.000149,0.000117,0.986553,0.090313,0.00020800000000000001,0.399221,1.8e-05,0.058292
../data/VOCdevkit/VOC2012\JPEGImages\2009_004993.jpg,0.005914,0.002433,0.002287,0.0034119999999999997,0.016821,0.0017670000000000001,0.011789,0.008048,0.73325,0.001085,0.037772,0.002879,0.0008289999999999999,0.000223,0.063263,0.076159,0.000176,0.39122399999999996,0.00058,0.10247
../data/VOCdevkit/VOC2012\JPEGImages\2008_008190.jpg,0.000926,0.009290000000000001,0.0029920000000000003,0.00019099999999999998,0.013196000000000001,6.6e-05,0.007459,0.001287,0.5588310000000001,0.000106,0.009826999999999999,0.004589,0.000571,0.002306,0.693545,0.09104,4.6e-05,0.390189,0.00014099999999999998,0.019303
../data/VOCdevkit/VOC2012\JPEGImages\2008_002092.jpg,0.000234,0.008422,0.00032599999999999996,0.000789,0.072234,0.000256,0.0016170000000000002,0.004164999999999999,0.5118520000000001,0.000377,0.084314,0.006843999999999999,0.0014609999999999998,0.0009029999999999999,0.999864,0.07757599999999999,0.000976,0.387794,0.000245,0.094181
../data/VOCdevkit/VOC2012\JPEGImages\2011_001914.jpg,0.000167,0.005908,0.00041900000000000005,0.000683,0.02105,0.00013000000000000002,0.0020109999999999998,0.001092,0.109614,4.2e-05,0.013627,0.006905,0.00036899999999999997,0.000521,0.999857,0.046624,0.00020299999999999997,0.386781,0.000155,0.020937
../data/VOCdevkit/VOC2012\JPEGImages\2008_008658.jpg,0.0008939999999999999,0.002293,0.002506,0.000314,0.009325,0.000205,0.003715,0.040274000000000004,0.894337,0.000405,0.025013999999999998,0.004413,0.00047000000000000004,0.000397,0.014525,0.059290999999999996,9.9e-05,0.380223,0.000145,0.131052
../data/VOCdevkit/VOC2012\JPEGImages\2008_006784.jpg,0.003942,0.0025989999999999997,0.012830000000000001,0.003505,0.01047,0.001231,0.030514,0.006057,0.148036,0.007489,0.003857,0.016347,0.000906,0.001702,0.056271,0.033204000000000004,0.004339,0.368264,0.001141,0.011906
../data/VOCdevkit/VOC2012\JPEGImages\2009_000087.jpg,0.001983,0.0010199999999999999,0.010782,0.000234,0.0022129999999999997,6.2e-05,0.002448,0.002959,0.279463,0.000505,0.004265,0.001964,0.00010700000000000001,6.7e-05,0.039495999999999996,0.030825,7.2e-05,0.367068,2.8000000000000003e-05,0.012223000000000001
../data/VOCdevkit/VOC2012\JPEGImages\2011_000630.jpg,6.3e-05,0.0011099999999999999,0.001032,0.000503,0.09679,1.3000000000000001e-05,0.000196,0.0050880000000000005,0.683129,7.4e-05,0.10653499999999999,0.006591,0.00041900000000000005,7.4e-05,0.999735,0.058112,0.0005,0.357567,7.7e-05,0.674186
../data/VOCdevkit/VOC2012\JPEGImages\2010_003302.jpg,0.00011499999999999999,0.002041,0.0024920000000000003,0.00032900000000000003,0.023295,9.7e-05,0.0026609999999999997,0.012473999999999999,0.920402,0.00018600000000000002,0.180453,0.008529,7.8e-05,0.000126,0.011077,0.828427,5.1e-05,0.351128,6.7e-05,0.22826
../data/VOCdevkit/VOC2012\JPEGImages\2011_000607.jpg,0.000215,0.001483,0.002277,8.3e-05,0.009174,5.2000000000000004e-05,0.0006730000000000001,0.004847,0.973663,0.00011499999999999999,0.194579,0.003054,0.00011499999999999999,7e-05,0.029555,0.379324,2.1e-05,0.349005,5.4000000000000005e-05,0.039492
../data/VOCdevkit/VOC2012\JPEGImages\2008_007050.jpg,4.8e-05,0.0008990000000000001,0.004267,0.00031299999999999996,0.016102,3.7e-05,0.00045599999999999997,0.105924,0.9489120000000001,0.00065,0.418732,0.060808,0.00011999999999999999,9.9e-05,0.031932,0.341669,0.000105,0.348616,4.2e-05,0.326006
../data/VOCdevkit/VOC2012\JPEGImages\2011_001467.jpg,0.000118,0.002483,0.0023079999999999997,0.0002,0.045353,1.3000000000000001e-05,0.000202,0.052677999999999996,0.764323,0.000193,0.016323,0.008697,0.000732,0.000602,0.599776,0.185863,0.00018899999999999999,0.334503,0.000471,0.520917
../data/VOCdevkit/VOC2012\JPEGImages\2010_002337.jpg,0.032977,0.0051140000000000005,0.004672,0.000459,0.019325,0.000129,0.002439,0.020392,0.9896739999999999,0.000725,0.15608699999999998,0.0064459999999999995,0.000279,0.001114,0.010015999999999999,0.154263,8.4e-05,0.332387,0.000192,0.134872
../data/VOCdevkit/VOC2012\JPEGImages\2010_000097.jpg,0.00063,0.005658,0.014891999999999999,0.000499,0.038535,5.5e-05,0.002388,0.003357,0.17433800000000002,0.000495,0.0068390000000000005,0.009092,0.0018440000000000002,0.0013369999999999999,0.9874629999999999,0.022008,0.0009109999999999999,0.330984,0.000121,0.049096
../data/VOCdevkit/VOC2012\JPEGImages\2008_004632.jpg,0.0036340000000000005,0.001235,0.0009789999999999998,0.00014099999999999998,0.009355,1.7e-05,0.000874,0.012744,0.8534709999999999,0.00010700000000000001,0.019931,0.002248,5.1e-05,0.000206,0.02754,0.07110599999999999,3.2e-05,0.327644,4.5e-05,0.194286
../data/VOCdevkit/VOC2012\JPEGImages\2010_004125.jpg,0.000388,0.003408,0.00158,0.00018600000000000002,0.062804,5.6000000000000006e-05,0.001565,0.010375,0.9202520000000001,0.000121,0.10282000000000001,0.0020239999999999998,0.000192,0.00011599999999999999,0.25652800000000003,0.291785,7e-05,0.314705,0.00015800000000000002,0.46998100000000004
../data/VOCdevkit/VOC2012\JPEGImages\2008_006665.jpg,0.001309,0.002085,0.00246,0.000395,0.036691,0.000197,0.001442,0.020442,0.8673540000000001,0.000807,0.189525,0.003804,0.000379,0.000197,0.05294,0.2609,0.000103,0.303331,0.00016,0.476896
