image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_004599.jpg,0.007232,0.0010710000000000001,3.6e-05,3e-06,0.0005,0.0,0.000113,3.1e-05,5e-06,2.6000000000000002e-05,5e-06,5.3e-05,0.0012490000000000001,0.9985809999999999,0.254011,0.0018960000000000001,2.5e-05,1e-06,1.4999999999999999e-05,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_004857.jpg,0.0006940000000000001,0.001484,0.00010400000000000001,2e-06,0.043658999999999996,1.2e-05,0.002288,0.004503,0.0055850000000000006,0.000135,0.001117,0.001805,0.0071200000000000005,0.9982629999999999,0.023096000000000002,0.052639,5.6999999999999996e-05,0.000162,0.012374,0.000128
../data/VOCdevkit/VOC2012\JPEGImages\2009_000719.jpg,0.001877,0.004343,1.2e-05,2.2e-05,0.004318,1e-05,0.004251,0.0008849999999999999,4.7e-05,7.000000000000001e-06,8.4e-05,7e-05,0.00036,0.997783,0.12545,0.085564,3e-06,8e-06,0.000135,3e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_003820.jpg,0.0009939999999999999,0.050115,3.2e-05,4.5e-05,0.022119999999999997,0.00014099999999999998,0.010835,0.004256,0.000933,5.9999999999999995e-05,0.000553,0.0006,0.00161,0.997768,0.720241,0.037294,5.9e-05,0.000166,0.003002,3.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_002569.jpg,0.015758,0.019926,0.000343,0.00022999999999999998,0.0056619999999999995,7.3e-05,0.00267,0.000398,0.00011399999999999999,2.1e-05,7.6e-05,0.00041500000000000006,0.005921,0.9976709999999999,0.889222,0.005496,5.6000000000000006e-05,4.4e-05,0.000162,5.4000000000000005e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_000512.jpg,0.0004980000000000001,0.002793,1.7e-05,1.8e-05,0.016305,0.00022799999999999999,0.057035,0.0046689999999999995,0.002671,0.00010800000000000001,0.000676,0.0016510000000000001,0.002186,0.997331,0.068962,0.062952,4.2e-05,0.000126,0.016106,2.9999999999999997e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_001406.jpg,0.000296,0.0009029999999999999,6e-06,0.00011100000000000001,0.000826,7.000000000000001e-06,0.06204199999999999,0.00013000000000000002,1.6e-05,2.6000000000000002e-05,2.4e-05,0.00011499999999999999,0.001127,0.997275,0.089572,0.017927000000000002,1.2e-05,2e-06,5.1e-05,0.0
../data/VOCdevkit/VOC2012\JPEGImages\2008_004615.jpg,0.005635,0.01229,6.500000000000001e-05,1e-05,0.0034439999999999996,5.5e-05,0.026541000000000002,0.001927,0.0008550000000000001,9.1e-05,0.000323,0.000973,0.0031579999999999998,0.997229,0.030954000000000002,0.036612,2.8999999999999997e-05,0.000143,0.011412,0.00020099999999999998
../data/VOCdevkit/VOC2012\JPEGImages\2008_005427.jpg,0.002884,0.015063,6.7e-05,1e-05,0.023406,5.6999999999999996e-05,0.009492,0.001864,0.000519,2.9999999999999997e-05,0.00022999999999999998,0.000537,0.019185,0.996901,0.57096,0.017314,2.9999999999999997e-05,5.3e-05,0.000269,4.3e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_002806.jpg,0.003582,0.007178,1.1e-05,1.2e-05,0.004031,2.7000000000000002e-05,0.014286000000000002,0.0008380000000000001,0.00145,1.8e-05,0.000513,0.00011999999999999999,0.0024809999999999997,0.996705,0.669036,0.016784999999999998,2e-05,4.7e-05,0.001123,0.0001
../data/VOCdevkit/VOC2012\JPEGImages\2009_004738.jpg,0.009706000000000001,0.0026309999999999997,7.5e-05,4.8e-05,0.004117,5.9999999999999995e-05,0.014221000000000001,0.000172,5.7999999999999994e-05,4e-05,9.1e-05,7.900000000000001e-05,0.004184,0.996281,0.503074,0.004255,4.1e-05,5e-06,0.00045,2.7000000000000002e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000730.jpg,0.000923,0.000947,6.3e-05,1.8e-05,0.183359,8.4e-05,0.004149,0.000654,0.000166,3.4e-05,0.000299,0.000388,0.004438,0.9957889999999999,0.24327,0.085486,2.7000000000000002e-05,1e-05,0.000144,1.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_004219.jpg,0.000346,0.003046,0.000174,7.3e-05,0.009393,2.8000000000000003e-05,0.021148,0.094389,0.003068,7.8e-05,0.002954,0.002827,0.0011359999999999999,0.995785,0.080807,0.114103,2.6000000000000002e-05,0.00020899999999999998,0.000741,0.00047300000000000006
../data/VOCdevkit/VOC2012\JPEGImages\2008_008552.jpg,0.002334,0.007842,1.8e-05,1.3000000000000001e-05,0.020475,4.1e-05,0.007628,0.000277,0.00015900000000000002,1.2e-05,0.000109,0.000188,0.006474,0.9956430000000001,0.256239,0.016194,1.9e-05,1e-05,5.4000000000000005e-05,5e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_006051.jpg,0.001952,0.03135,5.6000000000000006e-05,1.9e-05,0.030191000000000003,0.00016999999999999999,0.032469,0.000698,0.001015,0.000103,0.001065,0.000393,0.002187,0.9954860000000001,0.413513,0.037946,0.000134,6.3e-05,0.000625,4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006441.jpg,0.000959,0.007812999999999999,9.9e-05,1e-05,0.01612,3.3e-05,0.01968,0.002466,0.001078,0.000156,0.000762,0.000709,0.000562,0.995259,0.020376,0.138325,3.1e-05,5.9999999999999995e-05,0.013822999999999998,1.6e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_000858.jpg,0.011173,0.008276,1.3000000000000001e-05,6.4e-05,0.009604999999999999,0.000248,0.178517,0.000868,0.00035099999999999997,2.7000000000000002e-05,0.000359,0.000183,0.002997,0.994124,0.069118,0.061971000000000005,4.8e-05,4e-05,0.010217,4.6e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004455.jpg,0.010342,0.005365999999999999,1.4000000000000001e-05,1e-05,0.00266,0.00024300000000000002,0.025006999999999998,0.001232,0.000146,0.000192,0.00034700000000000003,0.00021,0.002657,0.9940200000000001,0.12650799999999998,0.071739,1.4999999999999999e-05,1.4999999999999999e-05,0.008275,5.3e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_005136.jpg,0.004468,0.009264,2.5e-05,4.8e-05,0.020033000000000002,3.6e-05,0.026697000000000002,0.002036,0.00037799999999999997,2.1e-05,0.00011899999999999999,0.00035299999999999996,0.001041,0.993848,0.024586,0.035230000000000004,2.1e-05,2.8999999999999997e-05,0.001993,3.7e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004502.jpg,0.006094,0.004799,9.1e-05,1e-06,0.015599000000000002,3e-06,0.006725,6.8e-05,2.7000000000000002e-05,6e-06,1e-05,0.000291,0.0013210000000000001,0.993769,0.260792,0.002482,4.4e-05,3e-06,5.3e-05,3e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_000637.jpg,0.001564,0.000682,1.2e-05,1.3000000000000001e-05,0.001633,6e-06,0.029085000000000003,0.000146,4.2e-05,3.7e-05,9e-05,8.9e-05,0.008618,0.993296,0.273833,0.004929,2.5e-05,2e-06,3.2e-05,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_003196.jpg,0.002146,0.000218,2.8000000000000003e-05,9e-06,0.000947,1e-06,0.0008560000000000001,0.000523,0.000196,0.00059,5.4000000000000005e-05,0.000388,0.008022,0.993239,0.17519300000000002,0.005446,0.000399,8e-06,0.000522,3.7e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_007739.jpg,0.0008359999999999999,0.004072999999999999,3.1e-05,3.5e-05,0.001535,0.000462,0.454546,0.000573,0.000341,0.00022400000000000002,0.000342,0.000653,0.001552,0.9930889999999999,0.10929100000000001,0.013536000000000001,4e-05,4.2e-05,0.0067989999999999995,2.8000000000000003e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004043.jpg,0.014006000000000001,0.004698,3.9e-05,3.2e-05,0.014431,7.7e-05,0.004201,0.000298,0.00016999999999999999,2.6000000000000002e-05,0.000149,0.000161,0.001478,0.992763,0.546281,0.016748,2.8999999999999997e-05,1e-05,0.000131,1.4000000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_003605.jpg,0.004686999999999999,0.003153,1.9e-05,4e-06,0.0015300000000000001,2.2e-05,0.011066,0.00013700000000000002,0.000122,1.2e-05,4.9e-05,5.9999999999999995e-05,0.000283,0.992225,0.014275999999999999,0.017397,3e-06,5e-06,0.015725,4e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_004399.jpg,0.011461,0.21289,0.000165,0.000204,0.006412999999999999,0.009423,0.022518,0.00047300000000000006,8.499999999999999e-05,5e-05,0.000124,0.000825,0.015244999999999998,0.9919209999999999,0.9519270000000001,0.008231,0.000204,1.1e-05,0.001846,1.9e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_004832.jpg,0.0019309999999999998,0.132319,6.8e-05,1.4999999999999999e-05,0.025203,0.00017900000000000001,0.100587,0.003867,0.000593,0.000223,0.000299,0.0007650000000000001,0.009411,0.991843,0.245272,0.048963,9.499999999999999e-05,3.7e-05,0.000732,2.5e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_005422.jpg,0.000392,0.003274,3.1e-05,3.3e-05,0.0013390000000000001,1.3000000000000001e-05,0.043256,0.00040199999999999996,0.000285,0.0007570000000000001,5.6999999999999996e-05,0.001498,0.005166,0.991698,0.06341799999999999,0.253427,6.2e-05,3.4e-05,0.00131,6e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_003411.jpg,9.6e-05,0.005564,3.1e-05,1.2e-05,0.082091,0.001819,0.14565899999999998,0.001165,0.000919,0.000696,0.000305,0.000534,0.000704,0.99134,0.017469,0.054062,0.00022,1.1e-05,0.00201,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_006205.jpg,0.001112,0.0046630000000000005,0.000165,2.8999999999999997e-05,0.004297,5.5e-05,0.001168,0.00078,0.00011,7.7e-05,6.6e-05,0.000392,0.001772,0.991334,0.275064,0.122214,6e-06,8e-06,0.000392,1.1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_000744.jpg,0.002863,0.02069,0.00011200000000000001,7.099999999999999e-05,0.010093000000000001,0.000176,0.127444,0.00144,0.000449,0.000153,0.00088,0.001005,0.001391,0.991258,0.085998,0.045786,7.5e-05,5.6999999999999996e-05,0.002822,1.6e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_002760.jpg,0.000417,0.002493,9.2e-05,1.9e-05,0.008693000000000001,1.4999999999999999e-05,0.014405000000000001,0.000491,0.0005769999999999999,0.000776,0.000166,0.000396,0.007575,0.9912049999999999,0.238769,0.012052,0.00023199999999999997,8.6e-05,0.054674,1.9e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_001251.jpg,0.001218,0.005007,2.1e-05,1.9e-05,0.011389,7e-05,0.030129000000000003,0.000368,0.000125,2.9999999999999997e-05,0.000143,0.00036,0.00081,0.991075,0.052613,0.027325,1.3000000000000001e-05,1.4999999999999999e-05,0.002746,9e-06
../data/VOCdevkit/VOC2012\JPEGImages\2011_000455.jpg,0.001498,0.078955,4e-05,3e-06,0.056001,5.7999999999999994e-05,0.003611,0.00305,0.001149,5e-06,0.00025699999999999996,0.00037999999999999997,0.003732,0.9908680000000001,0.57657,0.034856,1.7e-05,7.8e-05,0.0037719999999999997,0.00037999999999999997
../data/VOCdevkit/VOC2012\JPEGImages\2009_004868.jpg,0.000596,0.005185,2.2e-05,2.7000000000000002e-05,0.11766900000000001,0.000182,0.012449,0.002381,0.00020299999999999997,0.000263,0.000271,0.0005549999999999999,0.013153,0.990074,0.142537,0.282485,8.499999999999999e-05,5e-06,0.000381,2e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_001313.jpg,0.001495,0.032248,5.7999999999999994e-05,7.099999999999999e-05,0.028742,0.002381,0.009553,0.00022200000000000003,0.000113,0.000152,0.000133,0.00018999999999999998,0.12693800000000002,0.98956,0.9794069999999999,0.002064,0.000584,6e-06,0.001199,5e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_006944.jpg,0.000695,0.000656,5.7999999999999994e-05,6.500000000000001e-05,0.00064,3e-06,0.15733699999999998,0.00044400000000000006,6.9e-05,7.7e-05,0.000121,0.001506,0.003407,0.98955,0.33003699999999997,0.005675,9.6e-05,1.2e-05,9.499999999999999e-05,5e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_002251.jpg,0.009536,0.009259,1.1e-05,3.7e-05,0.002189,0.000294,0.051573,0.000241,7e-05,0.000278,0.000155,0.000265,0.025809,0.9893959999999999,0.31843,0.016784,0.00011399999999999999,9e-06,0.032010000000000004,4e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_003598.jpg,0.015506,0.002314,8e-06,2e-06,0.0020329999999999997,6e-06,0.009018,8.1e-05,1.2e-05,1.2e-05,1.4000000000000001e-05,0.00011100000000000001,0.000763,0.988791,0.082639,0.0025329999999999997,8e-06,1e-06,0.000185,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_006017.jpg,0.0013210000000000001,0.004149,0.000722,7e-05,0.074201,2.5e-05,0.03269,0.016526,0.0012029999999999999,7.5e-05,0.001652,0.004128,0.0008900000000000001,0.988725,0.019934999999999998,0.103058,2.8999999999999997e-05,0.00013000000000000002,0.000342,4.5e-05
