image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2009_003588.jpg,0.000674,0.0020350000000000004,0.00014099999999999998,1.6e-05,0.998237,0.00010400000000000001,0.002545,0.003041,0.014927000000000001,3.8e-05,0.002049,0.000606,6.2e-05,0.023284,0.00707,0.03394,1.7e-05,9.1e-05,4.3e-05,0.000697
../data/VOCdevkit/VOC2012\JPEGImages\2008_004659.jpg,3.2e-05,0.002487,0.000199,0.000278,0.998235,0.0015949999999999998,0.015471,0.000535,0.000782,8.7e-05,0.0005070000000000001,0.003735,0.000133,0.021481999999999998,0.034298,0.008592,0.00031600000000000004,1.4999999999999999e-05,0.000121,2.5e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_001818.jpg,0.000275,0.0012050000000000001,0.00058,2.7000000000000002e-05,0.9971260000000001,2.4e-05,0.00278,0.002278,0.008922,1.7e-05,0.013249,0.000393,2.8999999999999997e-05,0.001131,0.019995,0.013786000000000001,3.7e-05,6.6e-05,2.7000000000000002e-05,0.001083
../data/VOCdevkit/VOC2012\JPEGImages\2008_006072.jpg,0.0006230000000000001,0.002072,0.00033999999999999997,0.00022999999999999998,0.9961909999999999,0.00022999999999999998,0.008829,0.009153,0.005761,7.8e-05,0.002501,0.001802,0.0001,0.001433,0.029713,0.012475,5.6999999999999996e-05,0.000155,6.500000000000001e-05,0.001945
../data/VOCdevkit/VOC2012\JPEGImages\2008_005140.jpg,0.0009480000000000001,0.001003,0.000341,8.6e-05,0.995693,5.9999999999999995e-05,0.008251999999999999,0.001616,0.010533,2e-05,0.0037719999999999997,0.000252,8.4e-05,0.00199,0.0113,0.025034,2.3e-05,0.00020800000000000001,6.6e-05,0.003547
../data/VOCdevkit/VOC2012\JPEGImages\2009_002521.jpg,0.000285,0.0016460000000000001,0.000851,0.002937,0.995489,0.000433,0.005482,0.000136,0.0011070000000000001,5.1e-05,0.0005009999999999999,0.000182,7.099999999999999e-05,0.001303,0.013436000000000002,0.008767,5.5e-05,1.2e-05,3.6e-05,1.7e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006815.jpg,9.8e-05,0.0019690000000000003,0.000198,5.1e-05,0.994469,0.000213,0.027872000000000004,0.0033020000000000002,0.006540000000000001,8.8e-05,0.00421,0.000898,0.000327,0.007199,0.063703,0.011655,7.6e-05,8.3e-05,3.4e-05,0.0008470000000000001
../data/VOCdevkit/VOC2012\JPEGImages\2008_006144.jpg,8.8e-05,0.00107,0.000404,3.8e-05,0.993243,0.002455,0.029487,0.002416,0.010634000000000001,0.000153,0.026434,0.002073,0.000175,0.007523,0.068084,0.032045,0.000161,6.7e-05,0.000463,0.00045599999999999997
../data/VOCdevkit/VOC2012\JPEGImages\2008_007954.jpg,0.002506,0.004608,0.00066,9.300000000000001e-05,0.993007,0.001779,0.019818000000000002,0.001754,0.0031309999999999997,0.000229,0.024524,0.000517,0.000217,0.01025,0.018422,0.033639999999999996,0.00036,5.4000000000000005e-05,0.00011200000000000001,0.000167
../data/VOCdevkit/VOC2012\JPEGImages\2008_002292.jpg,0.005737,8.9e-05,2.7000000000000002e-05,3.9e-05,0.9912850000000001,2e-06,0.0014320000000000001,0.004557,0.00707,1e-06,0.002415,7.8e-05,4e-06,0.000169,0.001582,0.026188999999999997,1e-06,2.4e-05,9e-06,6.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000742.jpg,0.011298,0.002882,0.000509,0.000234,0.988867,0.000544,0.020584,0.0037579999999999996,0.002261,4.1e-05,0.0017809999999999998,0.00025,0.000391,0.004424,0.059315999999999994,0.010142,8.499999999999999e-05,7.6e-05,0.000377,0.009035
../data/VOCdevkit/VOC2012\JPEGImages\2009_001784.jpg,5.9999999999999995e-05,0.000261,0.0008990000000000001,7.099999999999999e-05,0.987992,1.2e-05,0.000425,0.002935,0.099661,4.9e-05,0.042797,0.000875,2.2e-05,0.000183,0.0039310000000000005,0.06881799999999999,6e-06,0.000188,3e-06,0.0005269999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2010_001830.jpg,0.00021099999999999998,0.000359,0.000405,1e-05,0.9852709999999999,4e-06,0.002893,0.02479,0.016894,2.2e-05,0.00309,0.00038700000000000003,1.2e-05,0.001372,0.007183,0.00936,2.4e-05,5.9e-05,9e-06,0.000348
../data/VOCdevkit/VOC2012\JPEGImages\2008_004979.jpg,0.000924,0.017713,0.0013369999999999999,0.00018,0.9849979999999999,0.002888,0.015959,0.013106999999999999,0.044464,0.00022400000000000002,0.211554,0.0022129999999999997,0.000591,0.016765000000000002,0.40668000000000004,0.038469,0.000368,0.002156,0.000559,0.011758
../data/VOCdevkit/VOC2012\JPEGImages\2011_002890.jpg,0.00016,0.002684,0.000258,1.7e-05,0.981886,0.00059,0.008556,0.042256,0.029671,0.0007559999999999999,0.218175,0.005018,0.000398,0.108992,0.029314,0.295629,5.6000000000000006e-05,0.00022400000000000002,0.000128,0.000293
../data/VOCdevkit/VOC2012\JPEGImages\2008_006701.jpg,0.00023799999999999998,0.004482,0.000122,2.8000000000000003e-05,0.980765,0.0009,0.0025559999999999997,0.0025109999999999998,0.012625,4.1e-05,0.005825,0.000335,9.4e-05,0.0024059999999999997,0.00534,0.8168380000000001,2e-06,5.4000000000000005e-05,7e-05,0.0025510000000000003
../data/VOCdevkit/VOC2012\JPEGImages\2010_003779.jpg,2.6000000000000002e-05,0.002152,0.0046630000000000005,0.00011200000000000001,0.979477,0.00011599999999999999,0.000586,0.012381,0.042162,0.000484,0.017974,0.017728,9e-05,0.000425,0.031566000000000004,0.478662,0.000121,0.000309,2.4e-05,0.00020099999999999998
../data/VOCdevkit/VOC2012\JPEGImages\2011_002863.jpg,0.000124,0.002327,0.0009199999999999999,3.5e-05,0.975867,1.6e-05,0.0020870000000000003,0.0016579999999999998,0.040929,6e-06,0.00305,2.8000000000000003e-05,6.3e-05,0.00339,0.021758,0.137484,1e-06,2.9999999999999997e-05,0.000207,0.000791
../data/VOCdevkit/VOC2012\JPEGImages\2010_004290.jpg,2.8000000000000003e-05,0.001289,0.000532,1.7e-05,0.975376,3.5e-05,0.002194,0.08932999999999999,0.01487,0.000174,0.022688,0.0014089999999999999,3.4e-05,0.003075,0.014869,0.286987,6.7e-05,3.9e-05,3.5e-05,8.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004542.jpg,1.9e-05,0.009002,0.078284,0.00022999999999999998,0.9731200000000001,6.6e-05,0.0014529999999999999,0.000265,0.0026219999999999998,1.3000000000000001e-05,0.00037799999999999997,0.000272,0.000226,0.000212,0.014979,0.069204,1e-06,1.3000000000000001e-05,0.000124,1.6e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_003114.jpg,5.6999999999999996e-05,0.001206,0.002536,3.1e-05,0.971873,6e-06,0.000396,0.21112399999999998,0.029816000000000002,6.6e-05,0.003101,0.002547,7.7e-05,0.00035299999999999996,0.011715,0.014730000000000002,0.00021600000000000002,0.000373,9e-06,0.000607
../data/VOCdevkit/VOC2012\JPEGImages\2010_004828.jpg,0.001072,0.004534000000000001,0.002077,0.004288,0.9705010000000001,0.002,0.014831,0.010642,0.01601,0.000145,0.011563,0.004161,0.000321,0.0034240000000000004,0.239927,0.013866,0.00040599999999999995,0.001542,0.001075,0.00394
../data/VOCdevkit/VOC2012\JPEGImages\2009_003003.jpg,0.00048600000000000005,0.0038439999999999998,0.000575,0.000556,0.969916,0.007370999999999999,0.058428999999999995,0.019286,0.008352,0.000166,0.008584,0.002195,0.000148,0.004511,0.060577,0.05449,0.000308,0.000602,0.000384,0.001415
../data/VOCdevkit/VOC2012\JPEGImages\2010_003092.jpg,0.00038700000000000003,0.005726,0.000518,0.00011599999999999999,0.968532,0.000169,0.003925,0.014746,0.037362,7.900000000000001e-05,0.019266,0.001085,0.00038700000000000003,0.094711,0.143207,0.15271400000000002,9.1e-05,0.0009140000000000001,0.000306,0.00321
../data/VOCdevkit/VOC2012\JPEGImages\2009_000992.jpg,3.1e-05,0.001662,0.000556,8.8e-05,0.967908,4.8e-05,0.000889,0.014939,0.040487999999999996,4.3e-05,0.008477,0.005453,1.8e-05,0.002568,0.002837,0.9204030000000001,8e-06,0.000373,1.2e-05,0.001116
../data/VOCdevkit/VOC2012\JPEGImages\2008_007823.jpg,0.0,0.000149,0.000495,4e-06,0.966918,0.0,2.8000000000000003e-05,0.00018899999999999999,0.006895,0.0,0.002635,0.007107,0.0,1.9e-05,0.000604,0.990619,0.0,9e-06,0.0,2.7000000000000002e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_002675.jpg,0.0006360000000000001,0.007906999999999999,0.0008990000000000001,0.000185,0.9641780000000001,0.002437,0.015795,0.006878,0.018976,0.000168,0.008048999999999999,0.001857,0.00107,0.020427,0.121268,0.035983,7.5e-05,0.000336,0.000907,0.003783
../data/VOCdevkit/VOC2012\JPEGImages\2008_004178.jpg,0.000103,0.013733,0.00119,0.000146,0.9637530000000001,0.0036119999999999998,0.027224,0.001609,0.046806,0.000538,0.024725,0.004731,0.000388,0.009651,0.055124,0.201632,0.00028399999999999996,0.000583,0.000495,0.000746
../data/VOCdevkit/VOC2012\JPEGImages\2009_004856.jpg,0.000181,0.003863,0.001042,1.6e-05,0.960606,9e-06,0.001145,0.003999,0.021937,3.1e-05,0.007768000000000001,0.000589,0.000165,0.001347,0.14663800000000002,0.0089,1.9e-05,0.00018899999999999999,5.1e-05,0.001214
../data/VOCdevkit/VOC2012\JPEGImages\2009_004124.jpg,0.000502,0.004272,0.0006309999999999999,0.00013000000000000002,0.957358,6.6e-05,0.001813,0.024034,0.029278,0.000252,0.033079000000000004,0.001551,0.000383,0.048547,0.021583,0.41592399999999996,5.4000000000000005e-05,0.000487,0.000202,0.00247
../data/VOCdevkit/VOC2012\JPEGImages\2008_005204.jpg,8.1e-05,0.000493,1.7e-05,3e-06,0.953044,3.8e-05,0.204263,0.000298,0.002358,5.4000000000000005e-05,0.0018629999999999999,0.00056,0.000248,0.000721,0.033058,0.004520000000000001,0.000126,7.4e-05,2.7000000000000002e-05,0.000373
../data/VOCdevkit/VOC2012\JPEGImages\2008_002372.jpg,0.0021609999999999997,0.001191,0.000332,0.0035909999999999996,0.950451,0.000731,0.02554,0.0026149999999999997,0.004953,0.000302,0.001596,0.002125,0.000389,0.002496,0.014931,0.032576999999999995,0.000167,0.000164,0.00018600000000000002,0.000371
../data/VOCdevkit/VOC2012\JPEGImages\2011_000622.jpg,0.0043619999999999996,0.001402,0.0036270000000000004,0.00013700000000000002,0.9495,0.00011999999999999999,0.003068,0.014407,0.038,5.3e-05,0.010029999999999999,0.0007440000000000001,0.001158,0.0015220000000000001,0.029949,0.059989999999999995,1.4000000000000001e-05,0.000728,0.0005780000000000001,0.007568999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2009_000201.jpg,0.001657,0.0017460000000000002,0.0027649999999999997,0.001139,0.9451649999999999,0.00044699999999999997,0.007814,0.0008300000000000001,0.051037,3.7e-05,0.012681999999999999,8.3e-05,0.00023199999999999997,0.001157,0.016651,0.037098,7.000000000000001e-06,0.000327,0.0008300000000000001,0.003882
../data/VOCdevkit/VOC2012\JPEGImages\2010_003199.jpg,0.0052049999999999996,0.000734,7.5e-05,0.000145,0.942391,0.005991,0.287235,0.003043,0.003571,0.000365,0.002222,0.000784,0.000602,0.005854,0.021883,0.008246,0.00013000000000000002,0.000252,0.0010869999999999999,0.00041799999999999997
../data/VOCdevkit/VOC2012\JPEGImages\2009_000840.jpg,0.000127,0.004952000000000001,0.000215,0.000575,0.9374610000000001,0.000268,0.006362,0.0005200000000000001,0.012979,5e-06,0.046414,0.000122,1.9e-05,0.000641,0.022502,0.8135979999999999,1e-06,0.00011999999999999999,4.8e-05,0.000528
../data/VOCdevkit/VOC2012\JPEGImages\2010_000897.jpg,0.001586,0.00249,0.004102000000000001,9.2e-05,0.936858,3.7e-05,0.0032909999999999997,0.021169,0.153452,5.3e-05,0.012027,0.001297,0.00010800000000000001,0.008898999999999999,0.017032,0.011602,0.00011499999999999999,0.0024530000000000003,6.7e-05,0.076304
../data/VOCdevkit/VOC2012\JPEGImages\2009_001848.jpg,0.000109,0.004029,0.002077,0.000294,0.936551,0.000396,0.006679999999999999,0.006476999999999999,0.067889,9.9e-05,0.018108000000000003,0.002696,0.000154,0.0034909999999999997,0.114523,0.126627,0.00014,0.00065,0.00024300000000000002,0.003084
../data/VOCdevkit/VOC2012\JPEGImages\2011_002324.jpg,0.000411,0.000907,3.9e-05,1.4000000000000001e-05,0.934269,5.7999999999999994e-05,0.006808,0.001038,0.036397000000000006,5.6000000000000006e-05,0.0032170000000000002,0.000558,0.000295,0.001582,0.018723,0.06578300000000001,2.4e-05,0.000152,0.001059,0.000586
../data/VOCdevkit/VOC2012\JPEGImages\2009_005150.jpg,3.3e-05,0.0009130000000000001,0.000295,1.3000000000000001e-05,0.9323309999999999,3.5e-05,0.008325,0.014662,0.041361,1.9e-05,0.007254999999999999,0.001381,0.000167,0.006556,0.010675,0.018909,9e-06,0.000359,4.1e-05,0.005953
