image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2011_000514.jpg,4.1e-05,0.000192,0.0006309999999999999,5e-06,0.011109,1e-06,8.9e-05,0.006149,0.0029010000000000004,1.1e-05,0.001207,0.00046399999999999995,1e-06,0.0005690000000000001,0.00015,0.999725,0.0,2.1e-05,0.0,2.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004404.jpg,7.000000000000001e-06,0.0010810000000000001,0.0007570000000000001,0.000443,0.0033979999999999995,4.9e-05,0.001641,0.0018390000000000001,0.32334,3.5e-05,0.030944,0.029677,2.2e-05,3.9e-05,0.0008550000000000001,0.999718,1e-06,0.0022170000000000002,1.6e-05,0.004817
../data/VOCdevkit/VOC2012\JPEGImages\2009_002741.jpg,1.2e-05,0.000962,0.001876,0.000294,0.022343000000000002,3.2e-05,0.0014140000000000001,0.0014810000000000001,0.012906,2.8999999999999997e-05,0.001221,0.014634000000000001,5e-06,7.7e-05,9.499999999999999e-05,0.9997010000000001,1e-06,5.4000000000000005e-05,2e-06,0.000144
../data/VOCdevkit/VOC2012\JPEGImages\2009_004274.jpg,3e-06,0.000139,0.004089,0.002222,0.051976999999999995,4e-06,0.00014099999999999998,0.006186,0.011486,1.6e-05,0.004947,0.0034630000000000004,3e-06,0.00010700000000000001,0.000135,0.999682,0.0,4.7e-05,1e-06,3.6e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_001066.jpg,0.0,8.6e-05,0.035532999999999995,1.1e-05,0.007981,0.0,2.8000000000000003e-05,0.004599,0.012517,7.000000000000001e-06,0.000993,0.21355900000000003,2e-06,2e-06,0.000161,0.9996299999999999,0.0,9e-05,0.0,4.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_005008.jpg,1e-06,0.000412,0.004266,4.6e-05,0.019437,1e-05,0.00035299999999999996,0.006934,0.1272,6.3e-05,0.022959,0.025411000000000003,2.8000000000000003e-05,2.8999999999999997e-05,0.001716,0.9996200000000001,1e-06,0.00025299999999999997,1e-06,0.00016999999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2010_000639.jpg,1e-06,0.000154,0.000541,3.2e-05,0.03403,1e-06,3.6e-05,0.218919,0.352426,6.1e-05,0.064209,0.13175599999999998,3e-06,2.8999999999999997e-05,0.002016,0.9994299999999999,6e-06,0.006605,0.0,0.0018969999999999998
../data/VOCdevkit/VOC2012\JPEGImages\2009_005310.jpg,1.8e-05,0.000538,0.0004940000000000001,0.00013000000000000002,0.014138999999999999,1.8e-05,0.000188,0.00486,0.9154459999999999,2.7000000000000002e-05,0.535415,0.00237,5e-06,7.000000000000001e-06,0.00043,0.9993479999999999,1e-06,0.018922,1e-06,0.16866099999999998
../data/VOCdevkit/VOC2012\JPEGImages\2010_004670.jpg,8e-06,0.001279,0.00301,1.6e-05,0.045103,5e-06,0.000181,0.001954,0.034861,1.1e-05,0.005533,0.00926,3e-06,8.6e-05,0.000513,0.9992850000000001,0.0,0.000434,1e-06,0.00014
../data/VOCdevkit/VOC2012\JPEGImages\2010_001773.jpg,0.000167,0.000699,0.000303,0.000987,0.04179,0.000103,0.005386999999999999,0.012459,0.149246,7.3e-05,0.211346,0.005811,1.4000000000000001e-05,0.000132,0.0005110000000000001,0.998983,2e-06,0.000677,2.5e-05,0.000805
../data/VOCdevkit/VOC2012\JPEGImages\2008_005217.jpg,7.000000000000001e-06,0.00575,0.013747,5.1e-05,0.039589,0.000123,0.00058,0.028431,0.008147,3.1e-05,0.002094,0.001564,3e-06,0.000198,0.001533,0.998717,1e-06,4.5e-05,3e-06,0.000144
../data/VOCdevkit/VOC2012\JPEGImages\2009_004263.jpg,9e-06,0.00032599999999999996,0.000758,0.000181,0.0019079999999999998,6e-06,0.000193,0.0014730000000000001,0.863771,1.6e-05,0.197047,0.009336,4e-06,3e-06,0.000784,0.998549,0.0,0.1638,1e-06,0.018219
../data/VOCdevkit/VOC2012\JPEGImages\2008_002379.jpg,2.9999999999999997e-05,0.000684,0.0018219999999999998,0.010804000000000001,0.012754000000000001,7.3e-05,0.002008,0.0038590000000000005,0.45916,7e-05,0.22748600000000002,0.008986,2.7000000000000002e-05,2.6000000000000002e-05,0.0021100000000000003,0.998381,2e-06,0.003182,4e-06,0.005785
../data/VOCdevkit/VOC2012\JPEGImages\2011_003163.jpg,1.2e-05,0.000792,0.019411,0.000292,0.0077069999999999994,9e-06,0.000822,0.006562,0.008892,2.3e-05,0.0013779999999999999,0.005092,5e-06,0.000213,0.00018700000000000002,0.9982139999999999,1e-06,7.2e-05,3e-06,7.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006524.jpg,0.000194,0.003575,0.034624,0.00047300000000000006,0.014709999999999999,8.8e-05,0.001401,0.011576000000000001,0.022984,0.000226,0.011723,0.044711,0.00010400000000000001,6.1e-05,0.003965,0.997933,6e-06,0.000895,6e-06,0.000381
../data/VOCdevkit/VOC2012\JPEGImages\2008_006207.jpg,4.4e-05,0.000679,0.006268999999999999,0.0001,0.014169,4e-06,0.00024300000000000002,0.016995,0.066958,1.3000000000000001e-05,0.01045,0.002316,5e-06,8.499999999999999e-05,0.000985,0.997315,0.0,0.0009279999999999999,1e-06,0.0018280000000000002
../data/VOCdevkit/VOC2012\JPEGImages\2011_001946.jpg,1.4000000000000001e-05,0.0014869999999999998,0.0010019999999999999,0.000106,0.009743,3.3e-05,0.0013460000000000002,0.004539,0.305269,4.8e-05,0.017836,0.0337,3.3e-05,2.7000000000000002e-05,0.002239,0.9973120000000001,1e-06,0.006429000000000001,1.8e-05,0.34567600000000004
../data/VOCdevkit/VOC2012\JPEGImages\2008_006534.jpg,0.000144,0.005056000000000001,0.004345,0.012289,0.017752,0.000778,0.012688,0.002251,0.048419,0.000294,0.034869,0.005089,6.500000000000001e-05,0.000198,0.003009,0.9969399999999999,6e-06,0.00049,3.9e-05,0.000481
../data/VOCdevkit/VOC2012\JPEGImages\2009_000158.jpg,1.6e-05,0.000401,0.02752,0.000138,0.060305,4e-06,0.000132,0.008095999999999999,0.025813,1.3000000000000001e-05,0.014521000000000001,0.005217,3e-06,7e-05,0.00022,0.9968879999999999,1e-06,0.00022200000000000003,1e-06,0.00018899999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2008_008595.jpg,1e-06,0.000766,0.982585,2e-06,0.00020899999999999998,0.0,1.3000000000000001e-05,0.00020099999999999998,0.000859,0.0,1.9e-05,0.000515,1e-06,0.0,3.1e-05,0.9967530000000001,0.0,4e-06,0.0,7.000000000000001e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_002661.jpg,5.5e-05,0.0045520000000000005,0.008403,0.001889,0.027257,0.000417,0.010039,0.005267,0.14596199999999998,0.000437,0.033245,0.025305,7.900000000000001e-05,0.000332,0.001667,0.996065,1.7e-05,0.001314,5.4000000000000005e-05,0.0008960000000000001
../data/VOCdevkit/VOC2012\JPEGImages\2011_002453.jpg,8.1e-05,6.9e-05,0.001299,9.499999999999999e-05,0.025934,4e-06,0.00019099999999999998,0.000766,0.10660599999999999,5e-06,0.02027,0.00040300000000000004,1e-06,7.000000000000001e-06,0.000131,0.995878,0.0,0.000269,1e-06,0.001726
../data/VOCdevkit/VOC2012\JPEGImages\2009_000300.jpg,1.8e-05,8.8e-05,0.000499,3.7e-05,0.221232,5e-06,0.000294,0.042181,0.162703,4.1e-05,0.525612,0.0031609999999999997,3e-06,5.4000000000000005e-05,0.000579,0.995848,4e-06,0.000268,0.0,0.00027400000000000005
../data/VOCdevkit/VOC2012\JPEGImages\2010_000399.jpg,8.4e-05,0.0036479999999999998,0.008177,0.00365,0.000892,2.5e-05,0.001434,0.030479000000000003,0.0013130000000000001,9e-06,0.00033999999999999997,0.000248,0.0,3.8e-05,0.000307,0.9957450000000001,2e-06,3.4e-05,1e-06,2.8999999999999997e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_004589.jpg,5.7999999999999994e-05,0.004183,0.099739,0.0020050000000000003,0.036791000000000004,0.00043200000000000004,0.002093,0.073663,0.008058,0.000229,0.001491,0.002837,5.5e-05,0.001108,0.0012929999999999999,0.99554,2.3e-05,8.8e-05,7.900000000000001e-05,0.00011399999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2008_007831.jpg,0.002016,0.002334,0.003009,0.019698,0.033594,0.000429,0.009369,0.007995,0.263399,0.00046100000000000004,0.280505,0.006409999999999999,0.000105,0.00027400000000000005,0.000891,0.995526,5.9e-05,0.006417,6.2e-05,0.003674
../data/VOCdevkit/VOC2012\JPEGImages\2008_006347.jpg,1e-06,0.0055899999999999995,0.11801099999999999,0.000148,0.012543,5.9999999999999995e-05,0.000669,0.015438999999999998,0.03284,8.8e-05,0.0037600000000000003,0.127934,5e-06,6.3e-05,0.002437,0.994381,2.8000000000000003e-05,0.00022400000000000002,5e-06,0.000227
../data/VOCdevkit/VOC2012\JPEGImages\2010_000737.jpg,2e-06,7.099999999999999e-05,0.218216,0.000127,0.007663,0.0,6.8e-05,0.08433,0.100135,1.4000000000000001e-05,0.012167,0.016592,5e-06,7.000000000000001e-06,0.00025499999999999996,0.993477,9e-06,0.002143,0.0,0.000874
../data/VOCdevkit/VOC2012\JPEGImages\2008_005242.jpg,7.2e-05,0.000308,0.007511,0.002167,0.008355,1.4999999999999999e-05,0.0056549999999999994,0.016617,0.083991,6.9e-05,0.015600999999999999,0.03292,7.000000000000001e-06,0.000105,0.000449,0.992928,1.2e-05,0.00033,4e-06,0.0009480000000000001
../data/VOCdevkit/VOC2012\JPEGImages\2010_002450.jpg,4e-06,0.019527000000000003,0.17188,7.7e-05,0.280669,5.6000000000000006e-05,0.000252,0.035563,0.000495,1.9e-05,0.00011399999999999999,0.0009519999999999999,4.1e-05,0.000147,0.000848,0.992669,3e-06,1.1e-05,1e-05,5e-06
../data/VOCdevkit/VOC2012\JPEGImages\2011_000743.jpg,3.1e-05,0.041418,0.00037999999999999997,0.000554,0.065338,0.0035159999999999996,0.01345,0.002365,0.140428,3.2e-05,0.020956,0.0014960000000000002,6.7e-05,9.300000000000001e-05,0.009888,0.99179,3e-06,0.000484,0.00028700000000000004,0.002226
../data/VOCdevkit/VOC2012\JPEGImages\2010_005353.jpg,8e-06,0.00134,0.352496,4.3e-05,0.0028420000000000003,1e-06,9.499999999999999e-05,0.012065000000000001,0.000944,8e-06,4.1e-05,0.0008,1e-06,8e-06,2.8000000000000003e-05,0.991713,1e-06,8e-06,0.0,4.6e-05
