image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_006949.jpg,0.081196,0.0005740000000000001,0.0008230000000000001,0.973764,0.000633,0.022524000000000002,0.010593,0.00022999999999999998,0.000213,0.000396,0.00018999999999999998,0.000404,0.00048300000000000003,0.000136,0.027879,0.002951,0.000156,1.3000000000000001e-05,0.023286,5e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_004772.jpg,0.009615,0.0004969999999999999,0.000442,0.973255,0.00044400000000000006,0.004261,0.060677999999999996,0.0010810000000000001,0.004453,1.6e-05,0.0017879999999999999,0.000634,0.00013700000000000002,3.2e-05,0.026771,0.012584999999999999,7.900000000000001e-05,1.7e-05,0.008143000000000001,0.000484
../data/VOCdevkit/VOC2012\JPEGImages\2008_003858.jpg,0.935591,0.000123,0.00011,0.9662780000000001,0.0009550000000000001,0.000624,0.0012369999999999998,0.00023799999999999998,0.000124,2.1e-05,0.000133,7.7e-05,9.4e-05,2.2e-05,0.004183,0.001065,3.2e-05,4e-06,2.7000000000000002e-05,3.7e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003449.jpg,0.009592,0.000729,0.00032900000000000003,0.9644159999999999,0.0006349999999999999,0.005501,0.021476,0.000148,0.000475,5e-05,0.000268,0.00011100000000000001,0.000319,0.000256,0.096206,0.003849,7.900000000000001e-05,1.3000000000000001e-05,0.07575,1.3000000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_007643.jpg,0.190795,0.001588,0.00027,0.963578,0.000539,0.0051340000000000005,0.087984,0.000195,0.006966,4.6e-05,0.002001,0.000206,0.000424,5.6999999999999996e-05,0.012421,0.040761,6.500000000000001e-05,1.4000000000000001e-05,0.002427,8.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_001575.jpg,0.002542,0.000824,0.000699,0.9598909999999999,0.002194,0.012215,0.100592,9.7e-05,0.0026149999999999997,8.6e-05,0.000512,0.000252,0.000993,0.000392,0.135034,0.002895,4.8e-05,2.9999999999999997e-05,0.000993,0.000537
../data/VOCdevkit/VOC2012\JPEGImages\2009_001289.jpg,0.104762,0.000773,0.003148,0.9597760000000001,0.010681999999999999,0.008071,0.016678,0.00103,0.002238,0.000278,0.000799,0.000273,0.00067,0.00022200000000000003,0.194777,0.0029519999999999998,0.000156,0.00011,0.00132,0.000285
../data/VOCdevkit/VOC2012\JPEGImages\2010_003757.jpg,0.299666,0.0015539999999999998,0.0011279999999999999,0.958469,0.001458,0.024596,0.009366,0.00024300000000000002,0.00513,3.2e-05,0.0007650000000000001,0.000336,0.000204,5.6000000000000006e-05,0.065604,0.0034729999999999995,0.000101,5.2000000000000004e-05,0.00536,0.000133
../data/VOCdevkit/VOC2012\JPEGImages\2009_000516.jpg,0.056315,0.003868,0.004608,0.957606,0.001186,0.029677999999999996,0.09818500000000001,0.000655,0.002558,0.0006389999999999999,0.0019510000000000003,0.0006490000000000001,0.001094,0.000489,0.084701,0.00839,0.00044699999999999997,0.000126,0.004409000000000001,0.000197
../data/VOCdevkit/VOC2012\JPEGImages\2011_003115.jpg,0.035949,0.002259,0.000306,0.9560879999999999,0.0007559999999999999,0.00035499999999999996,0.008623,4.6e-05,5.9e-05,0.00038199999999999996,8e-05,6.9e-05,0.0017510000000000002,0.000468,0.615247,0.000773,0.000185,2e-06,0.001464,3e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_003707.jpg,0.023298,0.000281,0.001805,0.954343,0.004052,0.001242,0.001736,0.00044800000000000005,0.00035299999999999996,0.00031299999999999996,0.000381,0.000266,0.001467,0.00033,0.201094,0.001418,8.4e-05,4.1e-05,2.7000000000000002e-05,0.00013000000000000002
../data/VOCdevkit/VOC2012\JPEGImages\2009_000723.jpg,0.016031999999999998,0.000759,0.000227,0.9542879999999999,0.000436,0.019528999999999998,0.075724,0.000157,0.000875,8.4e-05,0.000173,0.00011499999999999999,0.000834,0.000122,0.084848,0.001556,0.000184,1.6e-05,0.008435,0.000106
../data/VOCdevkit/VOC2012\JPEGImages\2008_004907.jpg,0.011023,0.000466,0.009994,0.953566,0.00214,0.00014099999999999998,0.000791,0.000317,0.000343,0.000123,0.000169,0.000395,0.0010550000000000002,0.00021400000000000002,0.203378,0.000796,0.00010400000000000001,4.7e-05,5.3e-05,6.500000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000830.jpg,0.020499,0.000773,0.003746,0.9535450000000001,0.002117,0.000624,0.009208,0.002168,0.011970999999999999,4.6e-05,0.001374,0.000956,0.001307,3.5e-05,0.12850699999999998,0.011085,2.5e-05,0.000154,0.000976,0.007195
../data/VOCdevkit/VOC2012\JPEGImages\2008_007143.jpg,0.124457,0.000495,0.000178,0.9534860000000001,0.001925,0.00131,0.004452,4.3e-05,0.00023999999999999998,0.000155,0.000315,7.7e-05,0.001004,0.000405,0.09293,0.001276,5e-05,9e-06,0.000554,3.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_005156.jpg,0.001443,0.003397,0.033517,0.946752,0.001362,0.000843,0.006722,8.1e-05,0.000184,0.002052,0.000185,0.003372,0.007188,0.001871,0.8300860000000001,0.0010220000000000001,0.000788,8e-06,5.6999999999999996e-05,2e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_002830.jpg,0.280595,0.0004980000000000001,0.00025,0.9440209999999999,0.0015140000000000002,0.007228,0.032124,0.000175,7.900000000000001e-05,8.1e-05,0.000172,5.9999999999999995e-05,0.000205,0.00015,0.010008,0.006425,7.8e-05,3e-06,0.000798,1.4000000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_002727.jpg,0.013483000000000002,0.001285,0.003069,0.9427629999999999,0.00479,0.002728,0.00526,9.6e-05,0.000663,0.000166,0.000389,5e-05,0.000588,0.000604,0.094698,0.003116,5.7999999999999994e-05,2e-05,0.001098,2.7000000000000002e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000828.jpg,0.786662,0.00010800000000000001,0.000488,0.9423360000000001,0.000344,0.00018700000000000002,0.004749000000000001,0.000151,0.000285,4.1e-05,0.000273,2.2e-05,0.000129,2.5e-05,0.017594,0.001772,1.1e-05,8e-06,0.00010400000000000001,2.7000000000000002e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_003936.jpg,0.161636,0.00037799999999999997,0.000813,0.9395690000000001,0.004137,0.000452,0.011362,0.000634,0.000129,0.000134,0.00042199999999999996,0.000198,0.000265,0.000205,0.017641,0.030501999999999998,5.6999999999999996e-05,8e-06,9.300000000000001e-05,1.1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_002194.jpg,0.091028,0.00027,0.0010550000000000002,0.9394620000000001,0.002623,0.002427,0.002711,0.000383,0.000321,0.00021,0.00024700000000000004,0.000352,0.000754,0.000272,0.11681199999999999,0.001261,9.9e-05,3.4e-05,5.1e-05,0.00014099999999999998
../data/VOCdevkit/VOC2012\JPEGImages\2010_004567.jpg,0.006562999999999999,0.014757,0.004408,0.939175,0.007098999999999999,0.000999,0.007638,0.000145,0.001956,0.000404,0.001086,0.000672,0.005104,0.0013109999999999999,0.97949,0.002523,0.000712,0.000103,0.00022200000000000003,7.6e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006489.jpg,0.21750300000000003,0.0006259999999999999,0.00044100000000000004,0.938939,0.0020570000000000002,0.011901,0.051504999999999995,0.00011399999999999999,0.00047699999999999994,0.000176,0.00043200000000000004,6.3e-05,0.000505,0.000543,0.044435,0.007901,7.7e-05,1.4000000000000001e-05,0.0016190000000000002,7.3e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_003084.jpg,0.20750900000000003,0.0009939999999999999,0.006527,0.933959,0.005907,0.006234,0.002792,0.001541,0.002209,0.000515,0.0008609999999999999,0.0007480000000000001,0.001564,0.00031600000000000004,0.12151300000000001,0.0035689999999999997,0.00025499999999999996,0.000294,0.000324,0.000328
../data/VOCdevkit/VOC2012\JPEGImages\2010_000272.jpg,0.20806,0.000262,8.1e-05,0.926951,0.000305,0.011988,0.006338,0.000151,0.000113,4.8e-05,0.000153,0.000161,7.5e-05,3.7e-05,0.013894,0.00064,5.9999999999999995e-05,3e-06,0.004515,0.00011499999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2008_001260.jpg,0.216914,0.000572,0.001358,0.9221469999999999,0.000837,0.005408,0.031963,0.000534,0.003031,4.9e-05,0.001097,0.000166,0.000195,5e-05,0.02188,0.003474,7.2e-05,4.7e-05,0.001526,0.000164
../data/VOCdevkit/VOC2012\JPEGImages\2010_003679.jpg,0.065079,0.0007030000000000001,0.000579,0.921485,0.001119,0.009457,0.009849,0.00047400000000000003,0.000552,0.00011599999999999999,0.000384,0.00034500000000000004,0.000268,5.7999999999999994e-05,0.028924000000000002,0.002954,8e-05,3.8e-05,0.050904000000000005,0.000459
