image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2010_003293.jpg,0.000273,0.00078,1.7e-05,0.000223,0.00042300000000000004,0.998558,0.419512,6.4e-05,0.000323,7e-05,0.000129,0.000439,8.3e-05,0.000714,0.165915,0.00518,6.6e-05,8e-06,0.045288999999999996,8.9e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_002535.jpg,0.000213,0.000595,4.9e-05,0.000167,0.000126,0.998482,0.163799,8.7e-05,9.6e-05,0.000337,6.3e-05,0.000999,0.000131,0.001968,0.238092,0.001883,0.00011,8e-06,0.022976,4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_000376.jpg,0.00033,0.000661,2.6000000000000002e-05,0.000396,0.00018,0.9984219999999999,0.12064000000000001,6.6e-05,0.00015800000000000002,6.8e-05,0.00013000000000000002,0.00028900000000000003,0.000109,0.001843,0.350586,0.004647,0.00013000000000000002,9e-06,0.03628,2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004947.jpg,5.5e-05,0.001795,4e-05,5.9999999999999995e-05,0.0005740000000000001,0.9984209999999999,0.131847,0.00011100000000000001,0.00035499999999999996,9.6e-05,0.00028199999999999997,0.00088,7.900000000000001e-05,0.00286,0.441159,0.012655,7.7e-05,1.4000000000000001e-05,0.009877,2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_000559.jpg,5.7999999999999994e-05,0.001831,2.6000000000000002e-05,0.00011200000000000001,0.0009660000000000001,0.998401,0.276227,8.4e-05,0.00014099999999999998,6.500000000000001e-05,0.000113,0.000395,6.9e-05,0.001436,0.416735,0.006302,9.300000000000001e-05,8e-06,0.006296,1.4000000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_002330.jpg,0.00011100000000000001,0.000304,1.6e-05,0.00027400000000000005,0.00016299999999999998,0.998233,0.12320199999999999,5.2000000000000004e-05,6.1e-05,5.1e-05,4.8e-05,0.000367,3.6e-05,0.000488,0.205303,0.0029289999999999997,0.000105,4e-06,0.013188,1.1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_008682.jpg,0.000519,0.0010400000000000001,3.1e-05,0.0005549999999999999,0.00015800000000000002,0.998225,0.185063,2.5e-05,3.8e-05,0.000139,4.8e-05,0.000153,0.00018999999999999998,0.002514,0.16552999999999998,0.00118,0.000139,2e-06,0.016984,2e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_003924.jpg,8.4e-05,0.00021400000000000002,1.3000000000000001e-05,2.4e-05,0.0007059999999999999,0.99813,0.055248,9.499999999999999e-05,0.000414,4.8e-05,0.000157,0.0013310000000000002,9.300000000000001e-05,0.001545,0.341983,0.004622,7e-05,1.9e-05,0.162358,0.000337
../data/VOCdevkit/VOC2012\JPEGImages\2009_003304.jpg,0.000148,0.001509,0.00014099999999999998,0.000666,0.000889,0.997858,0.154379,0.000206,0.0008529999999999999,0.000207,0.000704,0.001207,0.000171,0.002014,0.332294,0.013897999999999999,0.000195,9.4e-05,0.012837999999999999,0.00011999999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2009_003781.jpg,0.000342,0.001284,7.2e-05,0.000113,0.000656,0.997799,0.043861000000000004,0.000278,0.000601,0.00021600000000000002,0.000617,0.0009199999999999999,0.000133,0.0038770000000000002,0.30577600000000005,0.012263,0.000102,9.2e-05,0.030247000000000003,0.000279
../data/VOCdevkit/VOC2012\JPEGImages\2009_000960.jpg,0.000951,0.00037799999999999997,5.4000000000000005e-05,0.000484,0.00020299999999999997,0.997798,0.056419000000000004,0.00022200000000000003,0.00024900000000000004,5.4000000000000005e-05,0.000181,0.000771,7.4e-05,0.000938,0.285546,0.00722,0.000103,2.1e-05,0.093055,0.000333
../data/VOCdevkit/VOC2012\JPEGImages\2011_000312.jpg,7.3e-05,0.00023799999999999998,2.8000000000000003e-05,0.00010700000000000001,0.00011100000000000001,0.997769,0.012104,3.4e-05,4.4e-05,0.00011499999999999999,5e-05,0.00033999999999999997,5.9999999999999995e-05,0.001284,0.197962,0.001469,6.1e-05,5e-06,0.20874600000000001,1.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006635.jpg,7.900000000000001e-05,0.0013369999999999999,5.1e-05,8.1e-05,0.00037400000000000004,0.997683,0.272962,6.3e-05,0.000172,0.000215,0.000106,0.000621,0.000161,0.003145,0.20812199999999997,0.008535,7.5e-05,9e-06,0.183364,2.9999999999999997e-05
