image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2009_004277.jpg,0.0,0.0,0.000633,0.0,0.00037200000000000004,0.0,0.000161,0.002334,0.17755,3e-06,3.1e-05,1.0,0.0,0.0,0.00031800000000000003,0.000357,3e-06,1e-05,0.0,2.8000000000000003e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006452.jpg,0.0,0.0,2.5e-05,0.0,8.2e-05,0.0,0.002109,0.00058,0.016265,0.0,1e-06,1.0,0.0,0.0,0.00386,0.000212,0.0,1.9e-05,0.0,3.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_004528.jpg,0.0,5e-06,1.6e-05,0.0,0.00035,0.0,0.000886,0.00442,0.022994999999999998,0.0015789999999999999,1.2e-05,1.0,3e-06,1e-06,0.00045099999999999996,0.057172,3e-06,3.9e-05,0.0,4.6e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_006076.jpg,0.0,0.0,8.3e-05,0.0,0.000552,0.0,0.00018899999999999999,0.003572,0.333931,0.000103,6.9e-05,1.0,0.0,0.0,0.000223,0.00044699999999999997,7.000000000000001e-06,0.00016999999999999999,0.0,0.00011399999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2011_002137.jpg,0.0,0.0,5.1e-05,0.0,0.0009369999999999999,0.0,0.000296,0.005553,0.20571199999999998,4e-06,1.8e-05,1.0,0.0,0.0,0.012279,0.000459,1.4999999999999999e-05,0.000212,0.0,9.9e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_004760.jpg,0.0,1e-06,6.1e-05,0.0,0.000185,0.0,0.001046,0.004688,0.011023999999999999,5.7999999999999994e-05,2.1e-05,1.0,0.0,2e-06,0.007718000000000001,0.0009,1.7e-05,0.000424,1e-06,0.00017900000000000001
../data/VOCdevkit/VOC2012\JPEGImages\2010_001009.jpg,0.0,0.0,3.5e-05,0.0,0.001403,0.0,0.000134,0.012308,0.541784,6e-06,0.000204,1.0,0.0,0.0,0.001539,0.001696,1e-06,8.499999999999999e-05,0.0,0.00010800000000000001
../data/VOCdevkit/VOC2012\JPEGImages\2009_000839.jpg,0.0,0.0,6e-06,0.0,1.3000000000000001e-05,0.0,1.6e-05,0.001169,0.007390000000000001,0.0,0.0,1.0,0.0,0.0,0.000563,5.7999999999999994e-05,0.0,8e-06,0.0,4e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_001676.jpg,0.0,0.0,1e-06,0.0,1.1e-05,0.0,0.007961,1e-05,0.013368000000000001,0.00011899999999999999,1e-06,1.0,1e-06,0.0,0.0007700000000000001,0.0030789999999999997,3e-06,1.4000000000000001e-05,1e-06,6.1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_001760.jpg,0.0,1e-06,3.1e-05,0.0,0.000397,0.0,0.000643,0.0014550000000000001,0.160636,0.000363,3.9e-05,1.0,0.0,0.0,0.0059039999999999995,0.0022719999999999997,9e-06,0.000125,0.0,0.00024300000000000002
../data/VOCdevkit/VOC2012\JPEGImages\2010_005206.jpg,0.0,1e-06,0.000246,0.0,0.000198,0.0,0.00010700000000000001,0.004007999999999999,0.013368999999999999,8.7e-05,1.9e-05,1.0,1e-06,1e-06,0.000947,0.019246,1e-06,0.000127,0.0,0.00018899999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2010_002029.jpg,0.0,0.0,0.0,0.0,2e-05,0.0,0.000256,0.0004940000000000001,0.066755,1.6e-05,1e-06,1.0,0.0,0.0,0.00039,0.000731,0.0,0.00020299999999999997,0.0,1.4999999999999999e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_000159.jpg,0.0,0.0,0.0,0.0,2e-06,0.0,0.000162,0.000195,0.018330000000000003,0.0,0.0,1.0,0.0,0.0,0.000246,2.2e-05,0.0,1.9e-05,0.0,2e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_004889.jpg,0.0,0.0,1.9e-05,0.0,0.00028700000000000004,0.0,2.3e-05,0.010391,0.265811,6e-06,4.3e-05,1.0,0.0,0.0,0.001131,0.001448,1e-06,1.4000000000000001e-05,0.0,4.7e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_005379.jpg,0.0,2e-06,1.4000000000000001e-05,0.0,0.00013000000000000002,0.0,0.001808,0.00044,0.05620700000000001,0.031256,7.000000000000001e-06,1.0,0.0,1e-06,0.000733,0.008293,2.7000000000000002e-05,0.000164,0.0,9.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_000072.jpg,0.0,0.0,0.00010400000000000001,0.0,0.0005679999999999999,0.0,0.000146,0.001884,0.025988,4.6e-05,3.5e-05,1.0,0.0,0.0,0.0013210000000000001,0.001429,8e-06,0.00021600000000000002,0.0,8.499999999999999e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_002039.jpg,0.0,0.0,3e-06,0.0,1.9e-05,0.0,0.00048300000000000003,0.000134,0.067347,7.000000000000001e-06,1e-06,1.0,0.0,0.0,0.004335,0.001113,1e-06,1.8e-05,0.0,5.2000000000000004e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_001430.jpg,0.0,1e-06,5e-06,0.0,0.00017900000000000001,0.0,0.035317,0.001925,0.177258,0.000167,2.2e-05,1.0,1e-06,0.0,0.0016699999999999998,0.0022429999999999998,2.4e-05,1.9e-05,0.0,9.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_001984.jpg,0.0,1.6e-05,0.000254,0.0,0.000162,0.0,0.00018600000000000002,0.0070209999999999995,0.006295,0.0022370000000000003,7.000000000000001e-06,1.0,7.000000000000001e-06,1e-06,0.001151,0.001637,0.000129,0.000265,7.000000000000001e-06,3.9e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004634.jpg,0.0,0.0,8.7e-05,0.0,0.000184,0.0,0.000947,0.005097,0.064217,1.4000000000000001e-05,3.6e-05,1.0,1e-06,0.0,0.00859,0.000293,1.3000000000000001e-05,0.000215,0.0,0.00015800000000000002
../data/VOCdevkit/VOC2012\JPEGImages\2008_004722.jpg,0.0,0.0,3e-06,0.0,4.9e-05,0.0,0.004961,0.00010700000000000001,0.136733,0.000272,5e-06,1.0,2e-06,0.0,0.001194,0.001149,3e-06,1.4999999999999999e-05,1e-06,2.8999999999999997e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002631.jpg,0.0,0.0,2e-05,0.0,0.000397,0.0,0.000128,0.001228,0.025013999999999998,7.2e-05,5e-06,1.0,3e-06,0.0,0.0027760000000000003,0.000263,1.1e-05,1e-05,0.0,5.2000000000000004e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_001956.jpg,0.0,0.0,0.00023999999999999998,0.0,0.00046100000000000004,0.0,3.2e-05,0.041494,0.14513299999999998,6e-06,0.00018600000000000002,1.0,0.0,0.0,0.002017,0.0005009999999999999,4e-06,0.001049,0.0,0.00037
../data/VOCdevkit/VOC2012\JPEGImages\2010_002458.jpg,0.0,0.0,7.7e-05,0.0,0.00031099999999999997,0.0,0.000261,0.00081,0.029307999999999997,1.4999999999999999e-05,8.4e-05,0.999999,0.0,0.0,0.00123,0.03411,0.0,0.000657,0.0,0.000193
../data/VOCdevkit/VOC2012\JPEGImages\2011_000202.jpg,0.0,0.0,7.6e-05,0.0,0.001429,0.0,0.000388,0.006335,0.39305300000000004,9e-05,0.000124,0.999999,0.0,0.0,0.0018579999999999998,0.0022140000000000003,5.5e-05,0.000297,0.0,0.000505
../data/VOCdevkit/VOC2012\JPEGImages\2009_004411.jpg,0.0,3e-06,0.00025299999999999997,0.0,0.002932,0.0,0.00059,0.07502,0.28312800000000005,8.6e-05,0.0016510000000000001,0.9999979999999999,7.000000000000001e-06,1e-06,0.0043170000000000005,0.003165,3.7e-05,0.0017170000000000002,1e-06,0.000786
../data/VOCdevkit/VOC2012\JPEGImages\2010_003522.jpg,0.0,8e-06,0.000657,0.0,7.5e-05,0.0,0.001348,0.00043200000000000004,0.00265,0.009589,8e-06,0.9999969999999999,3.4e-05,1e-06,0.007339,0.0009550000000000001,0.000261,1e-05,3e-06,1.4000000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_001284.jpg,0.0,2e-06,0.00016999999999999999,0.0,0.000302,0.0,0.000907,0.0005269999999999999,0.008005,0.0010279999999999998,1.3000000000000001e-05,0.9999969999999999,1.6e-05,1e-06,0.004696,0.001068,5.2000000000000004e-05,0.000152,0.0,3.6e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_002215.jpg,0.0,0.0,7.099999999999999e-05,0.0,0.000359,0.0,0.000118,0.009942,0.015727,0.000285,3.7e-05,0.9999969999999999,3e-06,0.0,0.002435,0.000558,8e-06,0.001163,0.0,4.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006007.jpg,0.0,1e-06,0.000218,0.0,0.000267,0.0,5.5e-05,0.004175,0.070781,0.000229,4.1e-05,0.9999959999999999,0.0,0.0,0.006712999999999999,0.0008939999999999999,6.6e-05,0.000676,0.0,3.1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_003709.jpg,1e-06,6e-06,7.5e-05,1e-06,0.001795,0.0,0.008837000000000001,0.002796,0.262446,0.0008699999999999999,0.00081,0.9999959999999999,1e-05,2e-06,0.0038829999999999997,0.018308,7.4e-05,0.000617,0.000131,0.00014199999999999998
../data/VOCdevkit/VOC2012\JPEGImages\2010_005594.jpg,0.0,4e-06,0.000359,1e-06,0.000681,0.0,0.004314,0.008591,0.129526,0.000126,7.900000000000001e-05,0.9999959999999999,1e-06,0.0,0.015324,0.010001999999999999,0.000123,0.000233,3e-06,0.000449
../data/VOCdevkit/VOC2012\JPEGImages\2008_006968.jpg,0.0,5e-06,0.0002,0.0,0.000244,0.0,0.0006580000000000001,0.009945,0.288975,8.6e-05,0.00015800000000000002,0.9999959999999999,1e-06,0.0,0.046353,0.002348,7.7e-05,0.000177,1e-06,0.000453
../data/VOCdevkit/VOC2012\JPEGImages\2010_001838.jpg,0.0,1e-06,2e-06,0.0,0.000534,0.0,0.012354,0.025977999999999998,0.366535,0.001342,6.500000000000001e-05,0.9999950000000001,3e-06,0.0,0.001466,0.007794,6.4e-05,7.099999999999999e-05,0.0,0.00025
../data/VOCdevkit/VOC2012\JPEGImages\2010_003397.jpg,0.0,3e-06,0.000953,0.0,0.003257,0.0,0.000205,0.007567,0.091151,0.001508,0.00028399999999999996,0.9999950000000001,4e-06,1e-06,0.001452,0.001129,5.3e-05,0.001281,1e-05,0.00014199999999999998
../data/VOCdevkit/VOC2012\JPEGImages\2010_005159.jpg,0.0,1e-06,0.000121,0.0,0.000465,0.0,0.000151,0.068036,0.02532,0.000307,1.4000000000000001e-05,0.9999950000000001,4e-06,1e-06,0.006508,0.000421,0.000174,0.000122,0.0,5.4000000000000005e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_005215.jpg,0.0,1e-06,0.0016640000000000001,0.0,0.0008699999999999999,0.0,7.7e-05,0.001645,0.011961,0.00042800000000000005,9.1e-05,0.999994,7.000000000000001e-06,2e-06,0.00059,0.0035859999999999998,2.2e-05,0.000381,1e-05,5.6999999999999996e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_005898.jpg,0.0,1e-06,0.000106,0.0,0.00034700000000000003,0.0,0.000617,0.276794,0.024796000000000002,1.6e-05,0.00011599999999999999,0.999991,1.2e-05,3e-06,0.011156000000000001,0.0008560000000000001,1.4000000000000001e-05,0.000151,4e-06,0.000248
../data/VOCdevkit/VOC2012\JPEGImages\2010_005671.jpg,0.0,0.0,8e-06,0.0,2.5e-05,0.0,9.8e-05,0.566499,0.004220000000000001,2e-06,3e-06,0.9999899999999999,0.0,0.0,0.04736,2.2e-05,1e-06,3.5e-05,0.0,3.1e-05
