image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_008453.jpg,0.016534,0.00024300000000000002,3.8e-05,6e-06,0.00031800000000000003,0.0004,0.004606,1e-06,0.00010800000000000001,0.925736,2.3e-05,1.1e-05,0.778911,0.000541,0.295204,0.000373,0.005932,0.0,0.005622,2e-06
../data/VOCdevkit/VOC2012\JPEGImages\2011_000147.jpg,0.00025,0.001594,0.000956,2.3e-05,0.0008039999999999999,3.1e-05,0.0005740000000000001,2.9999999999999997e-05,0.000304,0.8975280000000001,2.9999999999999997e-05,0.0022670000000000004,0.11001500000000002,0.001418,0.046525,0.003052,0.043173,7.000000000000001e-06,0.010171,4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_003521.jpg,1.9e-05,0.000178,0.015343,1.9e-05,0.000535,8e-06,0.000907,0.00056,0.000715,0.877158,5.6000000000000006e-05,0.021903,0.272884,0.00042800000000000005,0.012768,0.003283,0.009365,4e-06,0.000132,2.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_002885.jpg,0.000149,0.001483,0.014799000000000001,2.3e-05,0.0012490000000000001,4.8e-05,0.0014759999999999999,0.000336,0.00441,0.8662139999999999,0.000174,0.097629,0.045077,0.001361,0.043823,0.006201,0.0060090000000000005,0.000147,0.00040199999999999996,0.00013000000000000002
../data/VOCdevkit/VOC2012\JPEGImages\2008_006904.jpg,0.000131,0.000992,0.004224,0.000182,0.002712,0.000123,0.001144,0.052334000000000006,0.033625999999999996,0.8567879999999999,0.001489,0.352453,0.004188,0.0019329999999999998,0.034071,0.032527999999999994,0.033431999999999996,0.002777,0.011972,0.0007469999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2011_001822.jpg,0.155367,7.3e-05,0.00045700000000000005,2.1e-05,0.00020099999999999998,0.000178,0.004649,5.2000000000000004e-05,4.9e-05,0.842708,1.4999999999999999e-05,0.000101,0.006717,0.001666,0.020033000000000002,0.000193,0.08426499999999999,2e-06,4e-05,1.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_005424.jpg,5.9999999999999995e-05,0.004884,0.010404,0.000218,0.001801,0.000475,0.006304,0.0018449999999999999,0.012306999999999998,0.8305520000000001,0.000333,0.09441000000000001,0.0037530000000000003,0.001766,0.015255000000000001,0.050899,0.00678,0.00015,0.000576,0.000127
../data/VOCdevkit/VOC2012\JPEGImages\2009_005068.jpg,0.00011,0.00041500000000000006,0.047923,9.4e-05,0.005032,8.9e-05,0.001273,0.001129,0.005678,0.829889,0.0008759999999999999,0.06186799999999999,0.014934999999999999,0.0010140000000000001,0.030063,0.0036810000000000002,0.020077,7.3e-05,0.002843,8.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000559.jpg,0.0019140000000000001,0.0035399999999999997,0.001727,0.0005809999999999999,0.002064,0.0011070000000000001,0.018313999999999997,0.00014199999999999998,0.006071,0.825576,0.001073,0.002229,0.15324400000000002,0.003542,0.070623,0.15938,0.002023,0.000168,0.0042049999999999995,0.000101
../data/VOCdevkit/VOC2012\JPEGImages\2008_006797.jpg,0.005779,0.000907,0.000362,0.000177,0.0012289999999999998,0.000364,0.008736,3.2e-05,0.001117,0.806596,0.000169,0.000557,0.9266629999999999,0.003168,0.31553200000000003,0.004411,0.003423,9e-06,0.0060810000000000005,4.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_004635.jpg,0.000124,0.000399,0.014793,2.8000000000000003e-05,0.0005269999999999999,4.3e-05,0.00249,5.2000000000000004e-05,0.001301,0.771362,0.000134,0.011328,0.001727,0.001015,0.013982,0.0010689999999999999,0.268006,0.000135,0.000102,2.8999999999999997e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_001047.jpg,3.9e-05,0.00032900000000000003,0.020774,1e-05,0.0009029999999999999,1e-06,0.001757,4.6e-05,0.002166,0.757037,0.000199,0.625103,0.000381,0.000251,0.010593,0.00209,0.012323,0.000136,3.3e-05,0.000153
../data/VOCdevkit/VOC2012\JPEGImages\2009_001184.jpg,0.001797,6.7e-05,0.000412,1.2e-05,0.00025699999999999996,2.7000000000000002e-05,0.002613,1.4000000000000001e-05,0.00016299999999999998,0.748544,3.2e-05,0.000799,0.667952,0.000605,0.092239,0.00025699999999999996,0.022852,1e-06,0.000102,2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006063.jpg,4.6e-05,0.000551,0.079761,2.6000000000000002e-05,0.002669,6e-06,0.000852,0.00046399999999999995,0.000787,0.741272,0.0005139999999999999,0.037805,0.155885,0.00018999999999999998,0.009025,0.004173,0.002407,2e-05,0.00011599999999999999,3.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_003297.jpg,0.0007700000000000001,0.00014099999999999998,0.008011,0.00010400000000000001,0.000275,5.5e-05,0.000412,2.9999999999999997e-05,0.00024700000000000004,0.7312850000000001,3.3e-05,0.002076,0.047127999999999996,0.000373,0.025103,0.000304,0.022239,9e-06,0.000167,2.8000000000000003e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_001671.jpg,0.000299,0.00048499999999999997,0.008931,1.6e-05,0.001634,3.8e-05,0.001041,5.9e-05,0.000648,0.727952,6.1e-05,0.005021,0.021592,0.001144,0.031005,0.001697,0.201208,3.9e-05,0.000407,2.3e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_007031.jpg,0.000297,5.4000000000000005e-05,0.191706,4.2e-05,0.000164,5e-06,0.000328,0.000599,0.000315,0.6955279999999999,8e-05,0.011087999999999999,0.003382,0.000124,0.001605,0.0005110000000000001,0.083588,2.3e-05,0.000133,3.9e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_006290.jpg,0.001208,0.001185,0.0019489999999999998,0.0008029999999999999,0.0038950000000000005,0.00023500000000000002,0.006447,0.000726,0.005256,0.683565,0.000735,0.04208,0.051255999999999996,0.003879,0.091862,0.005104999999999999,0.09813200000000001,0.000126,0.001137,0.000262
../data/VOCdevkit/VOC2012\JPEGImages\2008_005097.jpg,0.003942,0.003945000000000001,0.00527,3e-06,0.007016,2.1e-05,0.001603,0.018906,0.002156,0.681193,0.000383,0.141207,0.16361199999999998,0.001616,0.08782899999999999,0.003578,0.008505,0.000143,0.0024530000000000003,0.000502
../data/VOCdevkit/VOC2012\JPEGImages\2011_003085.jpg,0.004515,0.000889,0.002388,0.000593,0.0007700000000000001,0.001144,0.008518000000000001,0.00016,0.0008730000000000001,0.681002,0.000156,0.00035800000000000003,0.207326,0.0011769999999999999,0.087016,0.0017530000000000002,0.045956,8e-05,0.017984,8.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003256.jpg,0.00044,0.004319,0.053782,8.499999999999999e-05,0.007062000000000001,1.4000000000000001e-05,0.002641,0.00586,0.006851,0.668441,0.0013779999999999999,0.59743,0.032608,0.000337,0.009303,0.055987,0.0028239999999999997,0.00034500000000000004,2.2e-05,0.000259
../data/VOCdevkit/VOC2012\JPEGImages\2010_004789.jpg,3.8e-05,0.00027400000000000005,0.0070599999999999994,1.7e-05,0.000537,5.9e-05,0.0009029999999999999,2.9999999999999997e-05,0.001984,0.652914,0.00011100000000000001,0.003824,0.085747,0.000696,0.037844,0.0011359999999999999,0.120603,4.8e-05,2e-05,1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_003239.jpg,0.0007639999999999999,0.002889,0.007965999999999999,0.000654,0.009152,0.000687,0.014133000000000001,0.004072999999999999,0.014057,0.651831,0.005028,0.281868,0.018137,0.0025989999999999997,0.034961,0.032286,0.005998,0.000859,0.0023420000000000003,0.001759
../data/VOCdevkit/VOC2012\JPEGImages\2009_000574.jpg,0.0051530000000000005,0.0009400000000000001,0.00617,0.00011,0.002357,6.1e-05,0.0018170000000000003,0.000699,0.0016239999999999998,0.651201,0.000198,0.012085,0.015657,0.001986,0.091975,0.0011380000000000001,0.099492,0.000331,0.000637,0.00014099999999999998
../data/VOCdevkit/VOC2012\JPEGImages\2009_001134.jpg,0.000936,0.001018,0.002064,8.7e-05,0.00112,0.000149,0.003914,0.0008710000000000001,0.005492,0.648664,0.000298,0.169962,0.014534,0.009075,0.035829,0.0039759999999999995,0.020624,0.000199,0.003069,0.000368
../data/VOCdevkit/VOC2012\JPEGImages\2010_005824.jpg,0.001393,0.001766,0.127355,0.0006580000000000001,0.0054600000000000004,9.6e-05,0.00237,0.014457,0.026251,0.642908,0.009995,0.149348,0.002475,0.001233,0.005220000000000001,0.021252,0.021668,0.000915,0.000434,0.000504
../data/VOCdevkit/VOC2012\JPEGImages\2008_004624.jpg,0.00028700000000000004,0.00035,0.009152,0.00011599999999999999,0.0005269999999999999,0.00010400000000000001,0.003055,2.4e-05,0.0005,0.6399100000000001,9.1e-05,0.006993000000000001,0.422444,0.001375,0.06514400000000001,0.001106,0.017606,1.8e-05,7.6e-05,2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_007025.jpg,0.000595,0.001539,0.016081,0.000758,0.0019260000000000002,0.000624,0.007869,0.000573,0.0031850000000000003,0.6333260000000001,0.000734,0.005343,0.342998,0.00049,0.067489,0.01878,0.0043939999999999995,0.00014199999999999998,0.000771,0.000147
../data/VOCdevkit/VOC2012\JPEGImages\2009_002635.jpg,0.0003,0.001098,0.017256999999999998,0.000671,0.0032719999999999997,0.000688,0.005822,0.0043170000000000005,0.011921,0.603979,0.0007639999999999999,0.12160499999999999,0.0027719999999999997,0.001678,0.007293000000000001,0.059934,0.010979000000000001,0.000407,0.000595,0.000266
../data/VOCdevkit/VOC2012\JPEGImages\2010_000273.jpg,0.0005099999999999999,0.003498,0.048173,0.000489,0.007823,0.000676,0.016243,0.0027559999999999998,0.019433000000000002,0.599648,0.002329,0.06664199999999999,0.073545,0.002281,0.028964999999999998,0.0073409999999999994,0.040375,0.000294,0.0009460000000000001,0.000227
../data/VOCdevkit/VOC2012\JPEGImages\2010_004140.jpg,0.000193,0.000808,0.043031,0.00055,0.00434,0.000193,0.0039030000000000002,0.084118,0.011139,0.596887,0.001784,0.052813,0.0032329999999999998,0.000308,0.008166,0.009257,0.253254,0.0012699999999999999,0.000598,0.000171
../data/VOCdevkit/VOC2012\JPEGImages\2008_001062.jpg,0.019482,0.0009019999999999999,0.0007639999999999999,5.9999999999999995e-05,0.0008470000000000001,0.009992000000000001,0.026425,1.3000000000000001e-05,0.000264,0.596695,0.000101,4.7e-05,0.45361,0.001791,0.380542,0.000708,0.030312000000000002,3e-06,0.004733,3e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_002510.jpg,6.8e-05,4.7e-05,0.00505,0.0,0.000248,4e-06,0.000692,3e-06,0.000683,0.588913,6.2e-05,0.002628,0.258021,0.000155,0.021208,0.000493,0.083307,5e-06,7.7e-05,1.1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_003270.jpg,0.000174,0.000172,0.150601,1e-05,0.00020800000000000001,4e-06,0.000889,4e-06,0.000426,0.587071,3.6e-05,0.00018,0.60133,0.000173,0.034176,0.000312,0.022987,4e-06,4.3e-05,1.3000000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_007273.jpg,0.000503,9.499999999999999e-05,0.012485,1.4000000000000001e-05,0.000273,1.3000000000000001e-05,0.000607,3.9e-05,0.000281,0.580381,5.3e-05,0.000916,0.012745000000000001,0.0002,0.007654,0.000388,0.146376,4.5e-05,4.7e-05,1.4999999999999999e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_001349.jpg,4e-06,0.000123,0.000118,0.0,0.0031,0.0,0.001495,0.000778,0.002111,0.578449,1.6e-05,0.73925,0.00035299999999999996,2.6000000000000002e-05,0.002759,0.001166,0.863461,2e-06,4e-06,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_000771.jpg,9.300000000000001e-05,0.00018999999999999998,0.031871,1.7e-05,0.0010220000000000001,2e-06,0.000517,0.018347,0.006166,0.574624,0.000787,0.072602,0.003431,4.2e-05,0.030175,0.0012900000000000001,0.022621000000000002,0.00021600000000000002,1.4000000000000001e-05,0.000212
../data/VOCdevkit/VOC2012\JPEGImages\2011_000784.jpg,0.000489,0.0009789999999999998,0.014126,4.8e-05,0.001352,5.7999999999999994e-05,0.0038619999999999995,0.00018999999999999998,0.001348,0.573433,0.000334,0.013916999999999999,0.45985600000000004,0.000975,0.057428999999999994,0.001827,0.19939300000000001,4.7e-05,0.000798,4.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_002732.jpg,0.0016899999999999999,0.000264,0.001524,5e-05,0.000795,0.000182,0.001962,0.000144,0.00053,0.566732,0.000123,0.003387,0.422105,0.003496,0.233677,0.0017649999999999999,0.015206,7.000000000000001e-06,0.00035099999999999997,3.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000012.jpg,6.2e-05,0.000769,0.0076170000000000005,0.00011399999999999999,0.001024,0.000381,0.0039570000000000004,0.000691,0.002463,0.5587340000000001,0.00023500000000000002,0.099135,0.012721,0.000606,0.011271999999999999,0.004533,0.098845,7.900000000000001e-05,0.000465,0.000118
