image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2008_005582.jpg,0.001343,0.0033770000000000002,3.7e-05,0.000322,0.016732,7.8e-05,0.017381,1.9e-05,0.0015480000000000001,0.004533,0.0014060000000000001,0.00014199999999999998,0.9984700000000001,0.007663,0.9918629999999999,0.022298,0.000176,1e-05,0.011315,0.00025
../data/VOCdevkit/VOC2012\JPEGImages\2008_003379.jpg,0.000252,0.000151,0.0038880000000000004,1.9e-05,0.0008710000000000001,1e-06,0.000488,7.000000000000001e-06,0.000518,0.001179,0.0002,0.029994999999999997,0.998291,0.00047400000000000003,0.7235689999999999,0.000356,0.000118,7.000000000000001e-06,2.2e-05,4.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_002589.jpg,1.4000000000000001e-05,0.000182,0.000245,3.5e-05,0.0006450000000000001,8e-06,0.006026,2e-06,0.000772,0.053486,0.000202,0.000245,0.9980680000000001,9.7e-05,0.173306,0.0037090000000000005,0.000105,5e-06,5.3e-05,1.4000000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_001911.jpg,0.002454,0.00064,0.00225,0.000354,0.002684,2.3e-05,0.003943,0.000322,0.003008,0.015625,0.000585,0.0031780000000000003,0.998017,0.000242,0.502358,0.001902,0.00359,2.8000000000000003e-05,0.0006320000000000001,0.000165
../data/VOCdevkit/VOC2012\JPEGImages\2009_000705.jpg,0.001811,0.001501,0.000443,0.000269,0.002316,0.000682,0.034735,5e-06,0.005745,0.043377,0.0016699999999999998,0.000197,0.997936,0.00028900000000000003,0.7194010000000001,0.0022129999999999997,0.002139,8e-06,0.006817,1.4999999999999999e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_002230.jpg,0.000333,0.023958,0.0072180000000000005,0.000275,0.013106,3.8e-05,0.011195,7.099999999999999e-05,0.002742,0.000559,0.000878,0.022040999999999998,0.997777,0.002444,0.9808129999999999,0.003975,0.0012369999999999998,7.2e-05,0.0012519999999999999,0.00011
../data/VOCdevkit/VOC2012\JPEGImages\2010_004107.jpg,0.000805,1.6e-05,0.011384,1e-06,0.0016870000000000001,0.0,9.6e-05,0.000956,9.300000000000001e-05,0.000321,2e-05,0.042791,0.9973860000000001,2e-06,0.019906,0.000242,1.6e-05,1e-06,7.000000000000001e-06,1.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_005304.jpg,0.000246,0.000149,0.006052,1.3000000000000001e-05,0.0009199999999999999,3e-06,0.001539,8.1e-05,0.001019,0.0116,0.000229,0.007802,0.9963069999999999,0.00015800000000000002,0.226124,0.0004980000000000001,0.002264,1.1e-05,3.2e-05,3.5e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_000612.jpg,0.014949,0.0007070000000000001,0.002218,0.00011100000000000001,0.002873,0.000136,0.003843,8e-06,0.0015630000000000002,0.026999000000000002,0.000798,0.001605,0.996259,0.000231,0.642908,0.000746,0.0063219999999999995,2e-06,0.0021030000000000003,7.000000000000001e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_005525.jpg,0.00024700000000000004,0.000202,0.010998,1e-06,0.005079,0.0,0.001482,0.00015800000000000002,0.000166,8.6e-05,3.4e-05,0.024593,0.99624,0.00065,0.132692,0.001504,4e-06,1e-06,0.00011100000000000001,1.4000000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_003532.jpg,0.000429,0.001549,0.061838,6.2e-05,0.002326,4e-06,0.001082,0.00010400000000000001,0.001734,0.0022489999999999997,0.000609,0.045386,0.9959100000000001,7.6e-05,0.38497800000000004,0.001064,6.3e-05,3.5e-05,0.000493,0.000148
../data/VOCdevkit/VOC2012\JPEGImages\2010_000923.jpg,3.3e-05,0.00033,0.008243,7.000000000000001e-06,0.000697,8e-06,0.001325,7.000000000000001e-06,0.001362,0.036071,0.000215,0.006802,0.9945360000000001,0.000184,0.303746,0.0011099999999999999,0.001998,5e-06,5.9e-05,1.4999999999999999e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003055.jpg,3e-06,0.00016,0.0062380000000000005,2e-06,0.001056,1e-06,0.00040899999999999997,2.4e-05,0.000606,0.005755,3.6e-05,0.322991,0.994447,4.3e-05,0.143656,0.001217,0.000379,5e-06,5e-06,1.9e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_008395.jpg,0.000176,0.013004,0.002513,1.9e-05,0.0066040000000000005,1.6e-05,0.002169,2.8000000000000003e-05,0.004495,0.00021,0.00047999999999999996,0.0025989999999999997,0.993981,0.0008230000000000001,0.9820030000000001,0.004816,0.00011499999999999999,3.2e-05,2.4e-05,8.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000017.jpg,0.00033,0.010248,0.000541,0.006490999999999999,0.035151999999999996,0.00010800000000000001,0.051427,8.8e-05,0.004374,0.0052,0.0023899999999999998,0.003776,0.993366,0.005212,0.9920040000000001,0.009789,0.002633,0.000129,0.010077,0.00022799999999999999
../data/VOCdevkit/VOC2012\JPEGImages\2008_001682.jpg,0.000557,0.00031,0.00164,3.6e-05,0.0020859999999999997,2.4e-05,0.004116,2.2e-05,0.001075,0.064068,0.00022,0.001668,0.992592,0.00016999999999999999,0.167762,0.0017239999999999998,0.0018059999999999999,1.1e-05,8.6e-05,6.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_005485.jpg,3.4e-05,0.000715,0.013084,3.7e-05,0.002189,3.6e-05,0.003084,5.3e-05,0.002977,0.005333,0.001137,0.009000000000000001,0.9924430000000001,7.2e-05,0.40694400000000003,0.003525,0.000244,5.7999999999999994e-05,2.7000000000000002e-05,0.000154
../data/VOCdevkit/VOC2012\JPEGImages\2008_006912.jpg,0.00041799999999999997,0.048195,0.0036060000000000003,0.000168,0.006619,4.9e-05,0.022894,4.9e-05,0.0012900000000000001,0.0006580000000000001,0.000263,0.009642,0.992232,0.0038399999999999997,0.9883959999999999,0.003019,0.0016059999999999998,3.2e-05,0.000484,0.000213
../data/VOCdevkit/VOC2012\JPEGImages\2008_006397.jpg,0.11054100000000001,0.022444,0.000225,2e-06,0.000977,1.7e-05,0.001997,2e-06,1.3000000000000001e-05,0.000175,1.1e-05,0.000218,0.992207,0.008773,0.868325,0.001277,0.000198,1e-06,0.024021999999999998,3e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_000169.jpg,2.9999999999999997e-05,8.7e-05,0.024051,5e-06,0.000657,2.5e-05,0.0015279999999999998,6e-06,0.001137,0.002949,0.000475,0.005188,0.991683,4.4e-05,0.115343,0.000496,0.000663,1.3000000000000001e-05,6.3e-05,3.9e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_000666.jpg,0.000143,0.000628,0.024449000000000002,3.4e-05,0.002809,7.000000000000001e-06,0.001584,1.8e-05,0.007320999999999999,0.00248,0.000321,0.023517,0.9908540000000001,0.00040199999999999996,0.7267560000000001,0.003759,0.001633,3.1e-05,7.099999999999999e-05,0.000218
../data/VOCdevkit/VOC2012\JPEGImages\2011_002962.jpg,0.002762,0.000572,8.8e-05,4e-05,0.001009,0.000323,0.036286,0.000168,0.000366,0.11755,0.00023199999999999997,0.006638,0.9884,0.000863,0.285698,0.0032600000000000003,0.000384,2.1e-05,0.0019210000000000002,0.0001
../data/VOCdevkit/VOC2012\JPEGImages\2008_003461.jpg,0.000129,0.005668,0.0016649999999999998,0.00015800000000000002,0.014836000000000002,4.1e-05,0.011845,0.00029,0.004111999999999999,0.001749,0.000674,0.057679999999999995,0.9858469999999999,0.000878,0.9750979999999999,0.003058,0.008107,0.00019099999999999998,0.003075,0.00022200000000000003
../data/VOCdevkit/VOC2012\JPEGImages\2008_006646.jpg,0.000424,0.148482,0.003034,0.0022530000000000002,0.01207,0.00046100000000000004,0.031169,2.7000000000000002e-05,0.001019,0.000154,0.000361,0.001144,0.985399,0.004561,0.98911,0.011637,0.000239,7e-05,0.004664,0.000149
../data/VOCdevkit/VOC2012\JPEGImages\2009_002231.jpg,1e-05,6.8e-05,0.668607,2e-06,0.000712,0.0,0.00011499999999999999,5e-06,0.000144,0.000666,3.9e-05,9e-05,0.9816020000000001,2.4e-05,0.034638,7.5e-05,5.1e-05,1e-06,1e-06,3e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_002515.jpg,4.2e-05,0.000859,0.00235,0.00010800000000000001,0.0048850000000000005,8.2e-05,0.012922,0.00048300000000000003,0.008384,0.019732,0.001332,0.073199,0.980325,0.00015900000000000002,0.141502,0.014306999999999999,0.002062,6.8e-05,0.000226,6.9e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_003530.jpg,0.0005679999999999999,0.002013,0.006346,0.000185,0.005094,0.00015,0.022039,0.000367,0.010251,0.019457,0.002064,0.014438999999999999,0.978822,0.00023199999999999997,0.49098100000000006,0.020406,0.002032,0.000236,0.000492,0.000505
../data/VOCdevkit/VOC2012\JPEGImages\2008_000880.jpg,0.0008730000000000001,0.010188,0.000296,0.000478,0.0057729999999999995,0.000366,0.09485700000000001,2.9999999999999997e-05,0.00054,0.000859,0.00021099999999999998,0.001923,0.977877,0.0038659999999999996,0.9805649999999999,0.004121,0.000786,1.7e-05,0.003074,5.3e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002822.jpg,7.099999999999999e-05,0.026337,0.002945,0.00046699999999999997,0.013856,0.000183,0.029398,9.1e-05,0.00788,0.008295,0.000989,0.063434,0.977535,0.000638,0.989806,0.017976,0.002089,0.000121,0.000508,0.000479
../data/VOCdevkit/VOC2012\JPEGImages\2008_005642.jpg,0.000591,0.000795,0.003865,2e-06,0.000648,4.3e-05,0.002718,6e-06,7.3e-05,0.028105,1.7e-05,0.0008119999999999999,0.977167,0.000594,0.199327,0.0005070000000000001,0.011116,0.0,0.006117,1e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_005498.jpg,0.0034909999999999997,0.029287999999999998,0.000408,0.0007610000000000001,0.0229,0.000226,0.0093,0.000106,0.002889,0.0021079999999999996,0.000701,0.00742,0.9765459999999999,0.012297,0.998225,0.011039,0.000746,0.00011399999999999999,0.0046619999999999995,0.000556
../data/VOCdevkit/VOC2012\JPEGImages\2010_001829.jpg,0.000974,4.5e-05,0.008112000000000001,1e-06,0.001956,0.0,0.000132,0.0041530000000000004,0.000113,0.000989,2e-05,0.14710499999999999,0.9745959999999999,1.8e-05,0.020249,0.00075,7.000000000000001e-06,4e-06,4e-06,2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_004166.jpg,0.00066,0.000437,0.019258,5.2000000000000004e-05,0.000778,6.2e-05,0.006915999999999999,1.9e-05,0.000839,0.274109,0.000288,0.000688,0.973551,0.000607,0.133686,0.001818,0.012101,9e-06,0.00032599999999999996,4.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000068.jpg,0.00038500000000000003,0.00101,0.003636,0.00043799999999999997,0.001797,0.000172,0.010431000000000001,0.000468,0.004018,0.03689,0.001501,0.058431,0.9732270000000001,0.000157,0.15173399999999998,0.00598,0.001318,0.00020800000000000001,0.000303,0.0003
../data/VOCdevkit/VOC2012\JPEGImages\2008_000219.jpg,0.001296,0.000758,0.001777,1.9e-05,0.000933,0.000549,0.002019,1.6e-05,0.0006450000000000001,0.059678999999999996,6.7e-05,0.004794,0.972793,0.000286,0.19867100000000001,0.0008380000000000001,0.005739,3e-06,0.0035810000000000004,6e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_003982.jpg,2.4e-05,0.000504,0.00028900000000000003,3e-06,0.001546,3e-06,0.002926,0.0097,0.001003,0.0136,0.000109,0.11133499999999999,0.97239,3.4e-05,0.06639199999999999,0.0021809999999999998,0.000226,1.4999999999999999e-05,0.000102,7.7e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_000043.jpg,9.6e-05,0.0004,0.001003,5e-06,0.004485,2e-06,0.0015789999999999999,0.004321,0.000651,0.005653,3.6e-05,0.059267999999999994,0.9709620000000001,0.000124,0.260719,0.000997,0.00036,1.2e-05,2.8999999999999997e-05,8.6e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_004519.jpg,0.000182,0.000225,0.026991,6.500000000000001e-05,0.0029620000000000002,3e-06,0.001966,0.000182,0.0005650000000000001,0.016916999999999998,0.000122,0.023919,0.970404,3.5e-05,0.05276,0.002275,0.000144,3e-06,0.000121,1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_000519.jpg,3.7e-05,0.007431999999999999,0.002939,5.7999999999999994e-05,0.020888999999999998,2.8000000000000003e-05,0.018300999999999998,0.001302,0.023701,0.001314,0.0016719999999999999,0.225791,0.9694790000000001,0.00025499999999999996,0.925683,0.018512,0.000404,0.000302,0.000357,0.000611
../data/VOCdevkit/VOC2012\JPEGImages\2009_001539.jpg,0.000147,0.184827,0.002317,0.001318,0.069864,0.00022200000000000003,0.09826900000000001,0.000587,0.011319,0.001957,0.001403,0.077373,0.967621,0.011141,0.941694,0.027823,0.003326,0.000293,0.002579,0.000293
