image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2010_005817.jpg,0.00011399999999999999,0.000676,4.1e-05,0.000616,0.000339,0.00014099999999999998,0.99679,0.00034700000000000003,0.000221,0.000551,3.6e-05,0.009425,0.000701,0.001434,0.09741799999999999,0.001755,0.000332,8e-06,2.4e-05,5e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_002516.jpg,0.00101,0.001977,8.3e-05,0.001166,0.000443,0.005204,0.996461,0.001808,0.001477,0.0005059999999999999,0.000414,0.007561,0.000993,0.0007099999999999999,0.14208800000000002,0.031307,0.000124,7e-05,0.006876,0.00027
../data/VOCdevkit/VOC2012\JPEGImages\2009_004436.jpg,0.005413,0.000393,3e-06,0.00014099999999999998,0.000157,1.9e-05,0.9964299999999999,0.000408,0.00011899999999999999,5.7999999999999994e-05,1.4999999999999999e-05,0.009351,2.1e-05,0.00018999999999999998,0.009793000000000001,0.008333,5e-06,4e-06,6.3e-05,1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004594.jpg,0.000554,0.002092,5.4000000000000005e-05,0.002333,0.001008,0.009559,0.9961450000000001,0.000426,6.3e-05,0.000246,4.4e-05,0.0009130000000000001,9.300000000000001e-05,0.001335,0.076669,0.0034590000000000003,0.000146,6e-06,0.000135,9.300000000000001e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_001988.jpg,0.001059,0.00047699999999999994,1.4999999999999999e-05,0.0043289999999999995,0.000221,0.000323,0.9959540000000001,0.001516,0.000334,0.000153,7.099999999999999e-05,0.003098,0.000283,0.00011399999999999999,0.100992,0.0036079999999999997,5.7999999999999994e-05,1e-05,2.8000000000000003e-05,3.1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004102.jpg,0.000259,0.000752,2.6000000000000002e-05,0.000541,0.00016299999999999998,0.00041799999999999997,0.9957600000000001,0.000304,8.1e-05,0.000205,0.00011200000000000001,0.00262,0.000727,0.007520000000000001,0.24785,0.009512,2.5e-05,1.2e-05,0.00027,1.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_003549.jpg,0.00010400000000000001,0.0009109999999999999,1.2e-05,0.000686,0.000333,0.0012519999999999999,0.9952219999999999,0.000258,7e-05,0.00011599999999999999,2.6000000000000002e-05,0.0048130000000000004,8.1e-05,0.000361,0.067686,0.010467,2.2e-05,7.000000000000001e-06,0.00011100000000000001,1.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_004232.jpg,0.00024900000000000004,0.000522,5e-06,0.000319,0.00021099999999999998,0.0067480000000000005,0.995125,0.000606,0.000362,9.1e-05,4.1e-05,0.008043000000000002,0.000167,0.00036899999999999997,0.07681,0.003928,2.8000000000000003e-05,2e-05,0.000743,0.000277
../data/VOCdevkit/VOC2012\JPEGImages\2010_002578.jpg,0.000404,0.0007160000000000001,0.000134,0.0022170000000000002,0.000571,0.008817,0.995082,0.00037400000000000004,0.000398,0.00037400000000000004,0.000103,0.004072,0.00020099999999999998,0.000391,0.06168099999999999,0.004044,0.00011899999999999999,2.1e-05,0.00013000000000000002,3.4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_001685.jpg,0.00025,0.0006519999999999999,6.1e-05,0.000833,0.00025699999999999996,0.06376,0.994733,0.000264,0.000188,0.00018999999999999998,9.4e-05,0.00491,0.000275,0.002259,0.11143199999999999,0.0053159999999999995,0.000162,1.9e-05,0.000166,4e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_005860.jpg,8.499999999999999e-05,0.001407,4.7e-05,0.001295,0.0004,0.010041,0.9944569999999999,0.000685,0.000733,0.000453,0.000169,0.006586,0.000177,8.3e-05,0.078996,0.009589,0.000168,2.8000000000000003e-05,0.00029,5.1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_004654.jpg,4e-05,0.00043499999999999995,4.1e-05,0.002242,0.000204,0.001086,0.994172,0.000625,0.000492,0.00023799999999999998,5.9999999999999995e-05,0.010426000000000001,5.7999999999999994e-05,0.000133,0.06917000000000001,0.003995,6.6e-05,3.2e-05,2.4e-05,5e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_000381.jpg,0.000964,0.000647,8.7e-05,0.00011899999999999999,0.0007830000000000001,5.6999999999999996e-05,0.9940379999999999,0.000482,0.000286,0.000152,0.000205,0.001634,0.000784,0.0016899999999999999,0.063371,0.009629,2.6000000000000002e-05,2.2e-05,0.000424,5.9999999999999995e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_001097.jpg,0.000462,0.00246,1.6e-05,0.000834,0.0021609999999999997,0.000472,0.9940190000000001,0.0009519999999999999,0.000352,9.499999999999999e-05,5.6000000000000006e-05,0.006297,0.00022999999999999998,0.000583,0.089652,0.006829000000000001,6.9e-05,2e-05,0.000229,4.5e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_003814.jpg,0.000103,0.000906,2.4e-05,0.0008820000000000001,0.000519,0.00831,0.9936520000000001,0.000322,0.00022,0.000192,4.9e-05,0.002482,8.2e-05,5.6999999999999996e-05,0.084066,0.0016059999999999998,4.9e-05,1e-05,5.6999999999999996e-05,2.8000000000000003e-05
../data/VOCdevkit/VOC2012\JPEGImages\2011_000086.jpg,0.000782,0.004403,0.000145,0.012223000000000001,0.0008349999999999999,0.001309,0.9935209999999999,0.0005740000000000001,0.00044400000000000006,0.00134,0.000199,0.007422,0.00044800000000000005,0.001185,0.068379,0.02196,0.000155,3.7e-05,0.00024300000000000002,9e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_005104.jpg,0.000344,0.001864,2.3e-05,0.001217,0.000749,0.024772,0.9933139999999999,7.4e-05,0.000157,0.000362,0.00011,0.001225,0.000949,0.000889,0.13840999999999998,0.006648,0.000129,4e-06,0.000655,6e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_001998.jpg,0.000734,0.005569,6.9e-05,0.007167,0.002764,0.01245,0.992981,0.000921,0.000621,0.000768,0.000475,0.002412,0.00161,0.000824,0.180371,0.047305,0.000122,4.2e-05,0.000178,3.7e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_004291.jpg,0.00026000000000000003,0.0014199999999999998,4e-05,0.001325,0.0013,0.0017059999999999998,0.9928110000000001,0.0017870000000000002,0.0008539999999999999,0.000424,0.000266,0.005217,0.000708,0.000454,0.10611500000000001,0.004612,0.00031,2.9999999999999997e-05,0.000168,4.5e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_003120.jpg,0.00010800000000000001,0.00065,4e-06,0.000384,4.1e-05,0.030538,0.9927819999999999,7.7e-05,0.000121,0.000404,2.8999999999999997e-05,0.001984,0.000113,0.00031299999999999996,0.049856,0.004475,0.000113,3e-06,0.013666,3e-06
../data/VOCdevkit/VOC2012\JPEGImages\2009_003589.jpg,7.099999999999999e-05,0.00047699999999999994,3.8e-05,0.004782,0.000181,0.028821,0.992614,0.000263,8.9e-05,0.00037400000000000004,4.2e-05,0.002066,0.000128,0.000166,0.073854,0.003136,0.000155,6e-06,0.00011499999999999999,1.7e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_002632.jpg,0.000157,0.006268,0.000102,0.010133,0.0007650000000000001,0.077533,0.992239,0.000892,0.000231,0.000665,8.1e-05,0.004627,0.000475,0.000989,0.192053,0.010047,0.000509,2.6000000000000002e-05,0.00439,0.000165
../data/VOCdevkit/VOC2012\JPEGImages\2008_007064.jpg,0.002592,0.005115,7.099999999999999e-05,0.0022,0.000686,0.036474,0.9915790000000001,0.0005549999999999999,0.000389,0.0005480000000000001,0.000173,0.001372,0.000628,0.0018,0.094314,0.005489,0.000273,1.7e-05,0.001495,1.2e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_000604.jpg,0.000319,0.00105,2.5e-05,0.004557,0.000206,0.0016420000000000002,0.9913299999999999,0.00013000000000000002,0.00010700000000000001,0.001116,3.3e-05,0.001743,0.000552,0.000877,0.258204,0.003193,0.000377,6e-06,6.2e-05,9e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_005432.jpg,0.007455,0.007847,0.000225,0.013041,0.000648,0.007731999999999999,0.991167,0.00044500000000000003,0.00028199999999999997,0.001185,0.000273,0.0009220000000000001,0.000692,0.004096,0.174394,0.01231,0.000148,2.4e-05,0.000802,1.8e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_004865.jpg,0.0019399999999999999,0.000992,9e-06,0.000784,0.00023799999999999998,0.005113,0.990609,6.8e-05,7.3e-05,0.000434,5.9e-05,0.0008210000000000001,0.0004940000000000001,0.0003,0.092366,0.0029289999999999997,7.3e-05,3e-06,5.9999999999999995e-05,3e-06
../data/VOCdevkit/VOC2012\JPEGImages\2008_004414.jpg,0.000462,0.003779,2.8000000000000003e-05,0.001287,0.000614,0.012228,0.990425,0.000429,0.000346,0.000688,0.000148,0.003941,0.0005099999999999999,0.002284,0.154158,0.013087,9.300000000000001e-05,2.1e-05,0.000471,2.5e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_007981.jpg,0.002706,0.0012109999999999998,1.1e-05,0.001397,0.00119,0.001641,0.990083,0.00074,0.000242,0.000138,8e-05,0.0017649999999999999,0.00015,0.00021,0.057953,0.006792,4.9e-05,8e-06,0.000221,1.1e-05
../data/VOCdevkit/VOC2012\JPEGImages\2008_003577.jpg,0.005893,0.000594,1.3000000000000001e-05,0.000811,0.001289,0.001109,0.990041,0.0005650000000000001,0.000545,0.000109,0.000156,0.003355,0.000127,0.001436,0.02452,0.024495,2.8999999999999997e-05,2.8999999999999997e-05,0.000205,2.8000000000000003e-05
../data/VOCdevkit/VOC2012\JPEGImages\2009_000741.jpg,0.001999,0.0059229999999999994,2.7000000000000002e-05,0.001101,0.00085,0.020087,0.9894360000000001,0.000793,0.000125,9.9e-05,9.2e-05,0.000733,0.00011100000000000001,0.0005,0.096987,0.006421,8.2e-05,6e-06,0.000719,1.4000000000000001e-05
